시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세(만원),층,건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금 (만원),종전계약 월세 (만원)
서울특별시 중구 신당동,840,840,0,현대,전세,121.14,202211,16,"58,000",0,13,1993,다산로36길 109,-,-,-,,
서울특별시 중구 신당동,840,840,0,현대,전세,83.97,202211,19,"38,000",0,1,1993,다산로36길 109,-,-,-,,
서울특별시 중구 신당동,840,840,0,현대,월세,139.275,202211,19,"40,000",80,6,1993,다산로36길 109,-,-,-,,
서울특별시 중구 신당동,840,840,0,현대,전세,139.275,202211,30,"53,970",0,9,1993,다산로36길 109,-,-,-,,
서울특별시 중구 예장동,9,9,0,삼익,월세,59.58,202206,22,"2,000",120,4,1999,퇴계로30길 24,202207~202407,신규,-,0,0
서울특별시 중구 예장동,9,9,0,삼익,월세,59.58,202206,22,"2,000",120,4,1999,퇴계로30길 24,202207~202407,신규,-,0,0
서울특별시 중구 예장동,9,9,0,삼익,전세,57.24,202207,2,"42,000",0,3,1999,퇴계로30길 24,202208~202408,신규,-,0,0
서울특별시 중구 예장동,9,9,0,삼익,전세,59.64,202207,31,"35,000",0,2,1999,퇴계로30길 24,202210~202410,신규,-,0,0
서울특별시 중구 예장동,9,9,0,삼익,전세,59.64,202207,31,"35,000",0,2,1999,퇴계로30길 24,202210~202410,신규,-,0,0
서울특별시 중구 오장동,101-21,101,21,서제빌딩,월세,21.45,202201,6,"1,000",60,10,2014,마른내로 120,-,-,-,,
서울특별시 중구 오장동,101-21,101,21,서제빌딩,월세,24.2,202201,20,"1,000",65,5,2014,마른내로 120,-,-,-,,
서울특별시 중구 오장동,101-21,101,21,서제빌딩,월세,21.45,202202,17,"1,000",60,11,2014,마른내로 120,202202~202302,신규,-,0,0
서울특별시 중구 오장동,101-21,101,21,서제빌딩,월세,21.45,202202,22,"1,000",60,10,2014,마른내로 120,202202~202302,신규,-,0,0
서울특별시 중구 오장동,101-21,101,21,서제빌딩,월세,21.45,202203,16,"1,000",60,5,2014,마른내로 120,-,-,-,,
서울특별시 중구 오장동,101-21,101,21,서제빌딩,월세,24.2,202206,9,"1,000",65,5,2014,마른내로 120,202206~202306,신규,-,0,0
서울특별시 중구 오장동,101-21,101,21,서제빌딩,월세,21.45,202206,25,"1,000",60,6,2014,마른내로 120,202206~202306,신규,-,0,0
서울특별시 중구 오장동,101-21,101,21,서제빌딩,월세,21.45,202206,30,"1,000",60,12,2014,마른내로 120,202207~202307,신규,-,0,0
서울특별시 중구 오장동,101-21,101,21,서제빌딩,월세,21.45,202207,9,"1,000",60,9,2014,마른내로 120,202207~202307,신규,-,0,0
서울특별시 중구 오장동,145-1,145,1,오렌지카운티을지로,전세,14.54,202201,7,"22,800",0,12,2020,동호로33길 15,202201~202401,신규,-,0,0
서울특별시 중구 오장동,145-1,145,1,오렌지카운티을지로,전세,14.37,202201,8,"22,800",0,14,2020,동호로33길 15,202201~202401,신규,-,0,0
서울특별시 중구 오장동,145-1,145,1,오렌지카운티을지로,전세,14.54,202201,8,"22,500",0,13,2020,동호로33길 15,202201~202401,신규,-,0,0
서울특별시 중구 오장동,145-1,145,1,오렌지카운티을지로,전세,14.37,202201,9,"22,800",0,13,2020,동호로33길 15,202201~202401,신규,-,0,0
서울특별시 중구 오장동,145-1,145,1,오렌지카운티을지로,전세,14.37,202201,13,"22,800",0,15,2020,동호로33길 15,202201~202401,신규,-,0,0
서울특별시 중구 오장동,145-1,145,1,오렌지카운티을지로,전세,14.37,202201,21,"21,500",0,14,2020,동호로33길 15,202201~202401,신규,-,0,0
서울특별시 중구 오장동,145-1,145,1,오렌지카운티을지로,전세,14.37,202202,4,"20,000",0,8,2020,동호로33길 15,202202~202402,신규,-,0,0
서울특별시 중구 오장동,145-1,145,1,오렌지카운티을지로,월세,24.19,202202,10,"5,000",75,8,2020,동호로33길 15,202202~202402,신규,-,0,0
서울특별시 중구 오장동,145-1,145,1,오렌지카운티을지로,전세,15.79,202202,12,"22,000",0,15,2020,동호로33길 15,202202~202402,신규,-,0,0
서울특별시 중구 오장동,145-1,145,1,오렌지카운티을지로,월세,12.26,202202,19,500,58,9,2020,동호로33길 15,202202~202302,신규,-,0,0
서울특별시 중구 오장동,145-1,145,1,오렌지카운티을지로,전세,14.54,202202,22,"20,500",0,12,2020,동호로33길 15,202202~202402,신규,-,0,0
서울특별시 중구 오장동,145-1,145,1,오렌지카운티을지로,월세,15.79,202202,23,"1,000",75,15,2020,동호로33길 15,202203~202303,신규,-,0,0
서울특별시 중구 오장동,145-1,145,1,오렌지카운티을지로,전세,14.54,202203,2,"21,000",0,13,2020,동호로33길 15,202203~202403,신규,-,0,0
서울특별시 중구 오장동,145-1,145,1,오렌지카운티을지로,전세,14.54,202203,7,"20,000",0,8,2020,동호로33길 15,202203~202403,신규,-,0,0
서울특별시 중구 오장동,145-1,145,1,오렌지카운티을지로,전세,14.37,202203,10,"22,000",0,15,2020,동호로33길 15,202203~202403,신규,-,0,0
서울특별시 중구 오장동,145-1,145,1,오렌지카운티을지로,월세,15.79,202203,14,"3,650",14,14,2020,동호로33길 15,-,-,-,,
서울특별시 중구 오장동,145-1,145,1,오렌지카운티을지로,전세,12.43,202203,17,"17,000",0,8,2020,동호로33길 15,202204~202404,신규,-,0,0
서울특별시 중구 오장동,145-1,145,1,오렌지카운티을지로,월세,15.79,202203,23,"3,950",13,14,2020,동호로33길 15,-,-,-,,
서울특별시 중구 오장동,145-1,145,1,오렌지카운티을지로,월세,12.43,202205,15,"1,000",63,9,2020,동호로33길 15,202205~202305,갱신,-,"1,000",60
서울특별시 중구 오장동,145-1,145,1,오렌지카운티을지로,전세,14.54,202206,7,"17,500",0,13,2020,동호로33길 15,202206~202406,신규,-,0,0
서울특별시 중구 오장동,145-1,145,1,오렌지카운티을지로,전세,12.26,202206,25,"15,750",0,10,2020,동호로33길 15,202207~202407,신규,-,0,0
서울특별시 중구 오장동,145-1,145,1,오렌지카운티을지로,월세,12.43,202208,26,"15,000",6,11,2020,동호로33길 15,202210~202410,갱신,사용,"15,000",5
서울특별시 중구 오장동,145-1,145,1,오렌지카운티을지로,월세,12.43,202209,18,"1,000",63,10,2020,동호로33길 15,-,-,-,,
서울특별시 중구 오장동,145-1,145,1,오렌지카운티을지로,전세,12.43,202209,24,"15,500",0,15,2020,동호로33길 15,202210~202410,신규,-,0,0
서울특별시 중구 오장동,145-1,145,1,오렌지카운티을지로,월세,12.26,202209,27,"9,000",27,9,2020,동호로33길 15,202210~202310,신규,-,0,0
서울특별시 중구 오장동,145-1,145,1,오렌지카운티을지로,전세,14.54,202210,7,"17,500",0,14,2020,동호로33길 15,202211~202311,갱신,사용,"17,000",0
서울특별시 중구 오장동,145-1,145,1,오렌지카운티을지로,월세,12.26,202210,8,500,58,8,2020,동호로33길 15,202211~202311,갱신,사용,500,55
서울특별시 중구 오장동,145-1,145,1,오렌지카운티을지로,월세,12.43,202210,20,"1,000",63,11,2020,동호로33길 15,-,-,-,,
서울특별시 중구 오장동,145-1,145,1,오렌지카운티을지로,월세,12.43,202210,20,"1,000",63,11,2020,동호로33길 15,202212~202312,신규,-,0,0
서울특별시 중구 오장동,145-1,145,1,오렌지카운티을지로,월세,12.43,202210,22,"1,000",60,13,2020,동호로33길 15,-,-,-,,
서울특별시 중구 오장동,145-1,145,1,오렌지카운티을지로,월세,12.26,202210,26,"10,000",19,11,2020,동호로33길 15,-,-,-,,
서울특별시 중구 오장동,145-1,145,1,오렌지카운티을지로,월세,12.26,202210,26,"10,000",19,11,2020,동호로33길 15,-,-,-,,
서울특별시 중구 오장동,145-1,145,1,오렌지카운티을지로,전세,12.26,202210,27,"15,000",0,13,2020,동호로33길 15,-,-,-,,
서울특별시 중구 오장동,145-1,145,1,오렌지카운티을지로,전세,14.54,202211,2,"17,000",0,14,2020,동호로33길 15,-,-,-,,
서울특별시 중구 오장동,145-1,145,1,오렌지카운티을지로,전세,14.54,202211,2,"17,000",0,14,2020,동호로33길 15,-,-,-,,
서울특별시 중구 오장동,145-1,145,1,오렌지카운티을지로,전세,12.43,202211,9,"15,750",0,12,2020,동호로33길 15,-,-,-,,
서울특별시 중구 오장동,145-1,145,1,오렌지카운티을지로,전세,12.43,202211,19,"14,700",0,11,2020,동호로33길 15,-,-,-,,
서울특별시 중구 오장동,145-1,145,1,오렌지카운티을지로,전세,12.43,202211,23,"15,700",0,10,2020,동호로33길 15,-,-,-,,
서울특별시 중구 오장동,145-1,145,1,오렌지카운티을지로,전세,12.43,202211,24,"16,370",0,12,2020,동호로33길 15,-,-,-,,
서울특별시 중구 오장동,145-1,145,1,오렌지카운티을지로,전세,15.79,202211,26,"20,000",0,14,2020,동호로33길 15,-,-,-,,
서울특별시 중구 오장동,145-1,145,1,오렌지카운티을지로,전세,12.26,202211,26,"16,000",0,11,2020,동호로33길 15,-,-,-,,
서울특별시 중구 오장동,139-7,139,7,오장동오팰리오,전세,39.69,202203,14,"55,000",0,13,2021,마른내로 127,202206~202406,신규,-,0,0
서울특별시 중구 오장동,206-34,206,34,이지마루오장,월세,14.49,202201,18,"2,000",60,10,2018,마른내로 126-1,202202~202402,신규,-,0,0
서울특별시 중구 오장동,206-34,206,34,이지마루오장,전세,22.46,202201,22,"28,000",0,11,2018,마른내로 126-1,202203~202402,신규,-,0,0
서울특별시 중구 오장동,206-34,206,34,이지마루오장,월세,14.49,202201,28,"1,000",70,8,2018,마른내로 126-1,202202~202302,신규,-,0,0
서울특별시 중구 오장동,206-34,206,34,이지마루오장,월세,14.49,202201,28,"1,000",70,8,2018,마른내로 126-1,202202~202302,신규,-,0,0
서울특별시 중구 오장동,206-34,206,34,이지마루오장,월세,24.66,202203,11,"2,000",115,15,2018,마른내로 126-1,202203~202403,신규,-,0,0
서울특별시 중구 오장동,206-34,206,34,이지마루오장,월세,23.94,202205,28,"29,000",7,15,2018,마른내로 126-1,-,-,-,,
서울특별시 중구 을지로5가,Jan-39,39,1,삼성파크빌(39-1),전세,84.65,202202,12,"58,000",0,8,2006,을지로 221,-,-,-,,
서울특별시 중구 을지로5가,Jan-39,39,1,삼성파크빌(39-1),월세,84.92,202203,26,"50,000",40,9,2006,을지로 221,202206~202406,신규,-,0,0
서울특별시 중구 을지로5가,Jan-39,39,1,삼성파크빌(39-1),전세,84.96,202206,16,"52,500",0,7,2006,을지로 221,-,-,-,,
서울특별시 중구 을지로5가,Jan-39,39,1,삼성파크빌(39-1),전세,84.96,202206,16,"52,500",0,7,2006,을지로 221,202206~202406,갱신,사용,"50,000",0
서울특별시 중구 인현동2가,192-30,192,30,신성아파트,전세,82.61,202202,18,"28,350",0,6,1968,마른내로 72,202203~202403,갱신,사용,"27,000",0
서울특별시 중구 인현동2가,192-30,192,30,신성아파트,월세,42.31,202202,18,"1,000",60,7,1968,마른내로 72,202203~202403,신규,-,0,0
서울특별시 중구 인현동2가,192-30,192,30,신성아파트,전세,49.88,202203,4,"20,000",0,8,1968,마른내로 72,202204~202404,신규,-,0,0
서울특별시 중구 인현동2가,192-30,192,30,신성아파트,전세,49.88,202203,4,"20,000",0,8,1968,마른내로 72,202204~202404,신규,-,0,0
서울특별시 중구 인현동2가,192-30,192,30,신성아파트,월세,49.22,202203,12,"8,520",15,9,1968,마른내로 72,-,-,-,,
서울특별시 중구 인현동2가,192-30,192,30,신성아파트,전세,48.56,202203,20,"18,000",0,10,1968,마른내로 72,202204~202404,신규,-,0,0
서울특별시 중구 인현동2가,192-30,192,30,신성아파트,월세,49.22,202203,25,"2,000",60,9,1968,마른내로 72,202203~202403,신규,-,0,0
서울특별시 중구 인현동2가,192-30,192,30,신성아파트,월세,40.83,202203,29,"1,100",65,9,1968,마른내로 72,202204~202404,신규,-,0,0
서울특별시 중구 인현동2가,192-30,192,30,신성아파트,월세,42.31,202203,29,"1,000",62,7,1968,마른내로 72,202205~202405,신규,-,0,0
서울특별시 중구 인현동2가,192-30,192,30,신성아파트,월세,48.56,202204,4,"3,000",42,10,1968,마른내로 72,202205~202405,신규,-,0,0
서울특별시 중구 인현동2가,192-30,192,30,신성아파트,월세,82.61,202205,6,"3,000",100,6,1968,마른내로 72,-,-,-,,
서울특별시 중구 인현동2가,192-30,192,30,신성아파트,월세,82.61,202205,6,"3,000",100,6,1968,마른내로 72,202205~202405,신규,-,0,0
서울특별시 중구 인현동2가,192-30,192,30,신성아파트,전세,52.1,202206,8,"18,000",0,6,1968,마른내로 72,202206~202406,신규,-,0,0
서울특별시 중구 인현동2가,192-30,192,30,신성아파트,전세,41.62,202206,24,"17,600",0,8,1968,마른내로 72,202208~202408,신규,-,0,0
서울특별시 중구 인현동2가,192-30,192,30,신성아파트,월세,52.1,202207,6,"2,000",60,6,1968,마른내로 72,202208~202408,신규,-,0,0
서울특별시 중구 인현동2가,192-30,192,30,신성아파트,월세,48.56,202207,14,500,55,10,1968,마른내로 72,202207~202307,신규,-,0,0
서울특별시 중구 인현동2가,192-30,192,30,신성아파트,월세,49.88,202207,31,100,65,8,1968,마른내로 72,-,-,-,,
서울특별시 중구 인현동2가,192-30,192,30,신성아파트,월세,49.88,202207,31,"1,000",65,8,1968,마른내로 72,202208~202408,신규,-,0,0
서울특별시 중구 인현동2가,192-30,192,30,신성아파트,월세,50.58,202209,26,"15,000",20,7,1968,마른내로 72,-,-,-,,
서울특별시 중구 인현동2가,192-30,192,30,신성아파트,월세,50.58,202209,26,"15,000",20,7,1968,마른내로 72,202211~202410,신규,-,0,0
서울특별시 중구 인현동2가,192-30,192,30,신성아파트,월세,40.83,202210,17,"13,700",0,9,1968,마른내로 72,-,-,-,,
서울특별시 중구 인현동2가,192-30,192,30,신성아파트,월세,40.83,202211,3,"10,000",50,9,1968,마른내로 72,-,-,-,,
서울특별시 중구 장충동2가,193-29,193,29,장충,월세,62.48,202205,5,"3,000",50,6,1981,동호로25길 36,-,-,-,,
서울특별시 중구 장충동2가,193-29,193,29,장충,월세,62.48,202205,5,"3,000",50,6,1981,동호로25길 36,202206~202406,신규,-,0,0
서울특별시 중구 장충동2가,193-29,193,29,장충,월세,62.48,202205,5,"3,000",50,6,1981,동호로25길 36,-,-,-,,
서울특별시 중구 장충동2가,193-29,193,29,장충,전세,31.24,202205,25,"11,000",0,6,1981,동호로25길 36,202206~202406,신규,-,0,0
서울특별시 중구 장충동2가,193-29,193,29,장충,월세,31.24,202206,17,"1,000",69,4,1981,동호로25길 36,202207~202406,신규,-,0,0
서울특별시 중구 장충동2가,193-29,193,29,장충,월세,31.24,202207,8,"3,000",45,6,1981,동호로25길 36,202208~202402,신규,-,0,0
서울특별시 중구 장충동2가,193-29,193,29,장충,전세,31.24,202207,13,"11,000",0,6,1981,동호로25길 36,202208~202408,신규,-,0,0
서울특별시 중구 장충동2가,193-29,193,29,장충,전세,62.48,202207,25,"17,000",0,7,1981,동호로25길 36,202208~202408,신규,-,0,0
서울특별시 중구 장충동2가,211,211,0,파크원빌,월세,13.51,202201,22,"1,000",60,7,2011,동호로24길 27-13,202202~202302,신규,-,0,0
서울특별시 중구 장충동2가,211,211,0,파크원빌,월세,13.12,202201,26,"1,000",60,3,2011,동호로24길 27-13,-,-,-,,
서울특별시 중구 장충동2가,211,211,0,파크원빌,월세,20.01,202202,4,"1,000",70,4,2011,동호로24길 27-13,202202~202302,신규,-,0,0
서울특별시 중구 장충동2가,211,211,0,파크원빌,월세,13.51,202202,5,"1,000",60,6,2011,동호로24길 27-13,-,-,-,,
서울특별시 중구 장충동2가,211,211,0,파크원빌,월세,18.71,202202,5,"1,000",65,2,2011,동호로24길 27-13,-,-,-,,
서울특별시 중구 장충동2가,211,211,0,파크원빌,월세,13.12,202202,7,"1,000",60,8,2011,동호로24길 27-13,-,-,-,,
서울특별시 중구 장충동2가,211,211,0,파크원빌,월세,13.51,202202,10,"1,000",60,5,2011,동호로24길 27-13,202203~202302,신규,-,0,0
서울특별시 중구 장충동2가,211,211,0,파크원빌,월세,13.51,202202,14,"1,000",60,4,2011,동호로24길 27-13,202203~202301,신규,-,0,0
서울특별시 중구 장충동2가,211,211,0,파크원빌,월세,13.51,202202,17,"1,000",60,4,2011,동호로24길 27-13,-,-,-,,
서울특별시 중구 장충동2가,211,211,0,파크원빌,월세,13.12,202202,19,"1,000",60,5,2011,동호로24길 27-13,202202~202302,신규,-,0,0
서울특별시 중구 장충동2가,211,211,0,파크원빌,월세,13.51,202202,25,"1,000",60,5,2011,동호로24길 27-13,202202~202302,신규,-,0,0
서울특별시 중구 장충동2가,211,211,0,파크원빌,월세,20.01,202203,11,"1,000",70,3,2011,동호로24길 27-13,-,-,-,,
서울특별시 중구 장충동2가,211,211,0,파크원빌,월세,13.51,202203,18,"1,000",60,3,2011,동호로24길 27-13,202203~202302,신규,-,0,0
서울특별시 중구 장충동2가,211,211,0,파크원빌,월세,14.22,202204,5,"1,000",60,8,2011,동호로24길 27-13,-,-,-,,
서울특별시 중구 장충동2가,211,211,0,파크원빌,월세,13.51,202204,26,"1,000",58,9,2011,동호로24길 27-13,202205~202302,신규,-,0,0
서울특별시 중구 장충동2가,211,211,0,파크원빌,월세,13.51,202207,4,"1,000",60,9,2011,동호로24길 27-13,-,-,-,,
서울특별시 중구 장충동2가,211,211,0,파크원빌,월세,20.01,202209,27,"1,000",70,4,2011,동호로24길 27-13,202210~202309,신규,-,0,0
서울특별시 중구 장충동2가,211,211,0,파크원빌,월세,14.22,202210,17,500,62,7,2011,동호로24길 27-13,-,-,-,,
서울특별시 중구 장충동2가,211,211,0,파크원빌,월세,13.51,202210,26,"1,000",63,8,2011,동호로24길 27-13,-,-,-,,
서울특별시 중구 정동,37,37,0,삼정아트테라스정동,월세,13.8874,202201,11,"3,000",85,7,2020,서소문로 89-20,202201~202301,신규,-,0,0
서울특별시 중구 정동,37,37,0,삼정아트테라스정동,전세,32.0134,202201,13,"40,000",0,2,2020,서소문로 89-20,202201~202401,신규,-,0,0
