단지명,전용면적,계약년도,계약일,위도,경도,지하철거리,계약날짜,환율,500m맛집,500m문화공간,500m문화재,500m쇼핑,1000m맛집,1000m문화공간,1000m문화재,1000m쇼핑,가장 가까운 버스정류장까지 거리(m),가장 가까운 버스정류장,일일가격,층_-1,층_1,층_2,층_3,층_4,층_5,층_6,층_7,층_8,층_9,층_10,층_11,층_12,층_13,층_14,층_15,층_16,층_17,층_18,층_19,층_20,층_21,층_22,층_23,층_24,층_25,층_26,층_27,층_28,층_29,층_30,층_31,층_32,층_33,층_34,지하철역_동대입구역,지하철역_동묘앞역,지하철역_명동역,지하철역_버티고개역,지하철역_상왕십리역,지하철역_서대문역,지하철역_서울역,지하철역_시청역,지하철역_신금호역,지하철역_신당역,지하철역_신설동역,지하철역_약수역,지하철역_을지로4가역,지하철역_청구역,지하철역_충무로역,지하철역_충정로(경기대입구)역,지하철역_회현(남대문시장)역
현대,139.275,2022-11-01,19,37.560504309545294,127.02297053804,642.5304144954268,2022/11/19,1338.4,3,0,1,0,27,9,13,16,145.0156737035655,금호베스트빌.래미안하이베르,31.388888888888882,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
쌍용남산플래티넘,158.97,2022-01-01,7,37.5594119017486,126.983219915695,325.43124752086374,2022/01/07,1199.6,43,5,10,3,175,51,123,11,53.1320517975455,남산3호터널.서울애니메이션센터,121.66666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
약수하이츠,84.87999999999998,2022-02-01,5,37.5551915990934,127.016359379417,358.1312622656157,2022/02/05,1205.4,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중,26.215277777777775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
남산타운,114.88,2022-03-01,25,37.5471667734011,127.005677166122,153.7732236879109,2022/03/25,1219.4,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,61.736111111111114,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
남산타운,114.88,2022-02-01,28,37.5471667734011,127.005677166122,153.7732236879109,2022/02/28,1202.7,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,11.590277777777777,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LIG서울역리가,84.98659999999998,2022-03-01,2,37.5562729792512,126.966882959987,421.6932281404668,2022/03/02,1205.6,7,3,15,0,74,30,74,4,168.61624434442572,서울의료보건고등학교.서울역서부,20.444444444444443,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
신당파인힐하나유보라,24.3931,2022-11-01,3,37.5647799977176,127.024709957671,413.01287042336577,2022/11/03,1418.0,6,0,0,0,18,7,4,22,17.8702147977542,신당파인힐하나유보라,12.284722222222221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
남산롯데캐슬아이리스,44.99,2022-03-01,1,37.5582247092319,126.981744459746,310.7749620679906,2022/03/01,1202.7,27,7,12,5,163,48,118,11,85.65990388873333,남산3호터널,20.520833333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
남산타운,84.87999999999998,2022-09-01,21,37.5471667734011,127.005677166122,153.7732236879109,2022/09/21,1389.1,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,33.40277777777777,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
중림동삼성사이버빌리지(임대,31.59,2022-07-01,14,37.5570525633417,126.964843753278,297.14149153187014,2022/07/14,1305.9,4,3,10,0,68,27,71,4,274.970024395487,종근당.충정로역,3.2883333333333336,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
서울역센트럴자이,59.943,2022-03-01,26,37.5547800420518,126.964458224138,546.5467807347819,2022/03/26,1219.4,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구,23.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
남산타운,84.87999999999998,2022-03-01,28,37.5471667734011,127.005677166122,153.7732236879109,2022/03/28,1218.3,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,22.881944444444443,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
래미안하이베르,59.74,2022-04-01,6,37.5610379790132,127.020985832433,524.9534945478343,2022/04/06,1212.6,7,0,1,0,44,15,23,27,264.0077328980435,동화동,24.583333333333332,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
서울역센트럴자이,59.943,2022-05-01,22,37.5547800420518,126.964458224138,546.5467807347819,2022/05/22,1274.6,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구,46.21527777777778,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
삼성사이버빌리지,84.93,2022-09-01,28,37.5589266608979,126.964320892997,86.42285253868776,2022/09/28,1427.2,10,4,13,0,73,29,74,4,66.59799483216813,종근당.충정로역,33.263888888888886,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
한양I-Class,16.37,2022-03-01,29,37.567104494618896,127.023295498547,363.603136827756,2022/03/29,1225.7,6,1,0,3,23,7,4,23,29.19137096272764,황학동주민센터,3.4236111111111107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
남산롯데캐슬아이리스,44.99,2022-02-01,3,37.5582247092319,126.981744459746,310.7749620679906,2022/02/03,1205.7,27,7,12,5,163,48,118,11,85.65990388873333,남산3호터널,35.069444444444436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
남산타운(임대),32.76,2022-08-01,1,37.5471667734011,127.005677166122,153.7732236879109,2022/08/01,1298.6,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,3.009027777777778,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
동대문와이즈캐슬,15.55,2022-09-01,19,37.5657536581952,127.015443726545,76.31378679879745,2022/09/19,1394.2,9,5,0,11,52,17,26,31,102.6009616168716,충무아트센터.스포츠센터.중부소방서,10.347222222222223,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
덕수궁롯데캐슬,42.3686,2022-09-01,24,37.5637084894676,126.970042986983,377.9433754112008,2022/09/24,1408.0,16,14,29,0,140,40,99,9,109.10882594405582,경찰청.동북아역사재단,22.652777777777775,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
서울역한라비발디센트럴,71.9832,2022-04-01,30,37.55457358286571,126.965847056196,376.5303456813306,2022/04/30,1269.4,2,2,5,0,67,24,65,4,37.0031250698845,손기정체육공원입구,33.125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
래미안하이베르,59.74,2022-07-01,23,37.5610379790132,127.020985832433,524.9534945478343,2022/07/23,1312.1,7,0,1,0,44,15,23,27,264.0077328980435,동화동,36.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
청구e편한세상,84.95,2022-05-01,2,37.5599601596254,127.015451019186,148.0705761514984,2022/05/02,1265.4,4,1,1,0,63,20,29,31,70.23484133934264,청구역,30.347222222222214,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
래미안하이베르,84.98,2022-02-01,8,37.5610379790132,127.020985832433,524.9534945478343,2022/02/08,1199.4,7,0,1,0,44,15,23,27,264.0077328980435,동화동,11.736111111111109,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
약수(372-2796),52.93,2022-10-01,6,37.5537689317791,127.010805436782,67.60227851209639,2022/10/06,1419.1,19,3,9,1,54,20,30,10,75.75270809457467,약수역8번출구.신당사회복지관,12.083333333333334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
서울역센트럴자이(임대),39.9541,2022-05-01,23,37.5545760844191,126.963956968884,570.352209953056,2022/05/23,1269.5,1,2,3,0,39,20,55,4,201.7103826031684,손기정체육공원입구,13.268090277777778,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
덕수궁롯데캐슬,69.5135,2022-07-01,15,37.5637084894676,126.970042986983,377.9433754112008,2022/07/15,1310.0,16,14,29,0,140,40,99,9,109.10882594405582,경찰청.동북아역사재단,31.5625,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
쌍용남산플래티넘,177.0,2022-09-01,26,37.5594119017486,126.983219915695,325.43124752086374,2022/09/26,1408.4,43,5,10,3,175,51,123,11,53.1320517975455,남산3호터널.서울애니메이션센터,37.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
충무로엘크루메크로시티2,22.75,2022-08-01,27,37.5633945987251,126.999994227546,403.946236658601,2022/08/27,1336.9,22,5,8,2,101,37,51,31,72.19381704190464,퇴계로5가,13.347222222222221,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
신성아파트,42.31,2022-03-01,29,37.563546252348,126.995814962096,280.85980054223285,2022/03/29,1225.7,24,6,13,1,131,36,71,27,177.86168819127246,충무로역8번출구.대한극장앞,10.506944444444443,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
서울역센트럴자이,59.943,2022-07-01,14,37.5547800420518,126.964458224138,546.5467807347819,2022/07/14,1305.9,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구,51.5625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
삼정아트테라스정동,13.8874,2022-04-01,25,37.5632510909133,126.972031493823,300.9137610337463,2022/04/25,1241.7,33,13,37,1,143,42,101,11,230.68420809566103,서소문KAL빌딩,9.791666666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
삼풍,69.13,2022-07-01,14,37.5562356950172,126.982522001434,454.6283217151399,2022/07/14,1305.9,12,6,10,1,156,45,110,11,156.67675958810668,남산케이블카,17.291666666666668,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
남산센트럴자이,135.533,2022-09-01,8,37.562514395202,126.997824376224,352.7013286255665,2022/09/08,1385.3,16,6,13,2,104,36,55,33,129.0802746938073,충무로역8번출구.대한극장앞,70.13888888888889,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
남산타운(임대),32.76,2022-06-01,22,37.5471667734011,127.005677166122,153.7732236879109,2022/06/22,1290.6,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,2.9741319444444443,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
파크원빌,13.51,2022-01-01,22,37.560367072421,127.004543530031,173.3487208435671,2022/01/22,1190.4,16,6,13,5,87,29,50,29,101.49308138878293,장충동.동국대입구,10.173611111111109,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aaa,42.37,2022-03-01,26,37.5674464828596,127.016527092399,147.34851997175824,2022/03/26,1219.4,9,4,1,11,42,14,17,30,121.06555380445334,성동공업고등학교(무궁화회관),10.9375,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
충무로헤센스마트,40.65,2022-03-01,14,37.5613425706769,126.998598124335,399.4739356787322,2022/03/14,1232.4,17,7,15,1,117,36,52,32,166.95499565803877,퇴계로5가,20.347222222222218,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
남산타운,84.87999999999998,2022-04-01,25,37.5471667734011,127.005677166122,153.7732236879109,2022/04/25,1241.7,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,29.927083333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
약수하이츠,32.67,2022-07-01,18,37.5551915990934,127.016359379417,358.1312622656157,2022/07/18,1323.7,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중,2.6321875,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
약수하이츠,57.63,2022-02-01,8,37.5551915990934,127.016359379417,358.1312622656157,2022/02/08,1199.4,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중,20.069444444444446,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
약수하이츠,57.63,2022-10-01,27,37.5551915990934,127.016359379417,358.1312622656157,2022/10/27,1428.2,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중,26.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
삼성사이버빌리지,76.83,2022-05-01,13,37.5589266608979,126.964320892997,86.42285253868776,2022/05/13,1286.4,10,4,13,0,73,29,74,4,66.59799483216813,종근당.충정로역,10.798611111111109,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
남산타운,59.94,2022-06-01,8,37.5471667734011,127.005677166122,153.7732236879109,2022/06/08,1257.1,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,27.395833333333332,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
파크원빌,13.51,2022-03-01,18,37.560367072421,127.004543530031,173.3487208435671,2022/03/18,1220.6,16,6,13,5,87,29,50,29,101.49308138878293,장충동.동국대입구,10.173611111111109,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
삼성,59.98,2022-04-01,22,37.558535883830494,127.01844745293,472.8633597877952,2022/04/22,1236.4,2,0,1,0,55,17,24,29,25.03257628178961,신당동삼성아파트.금호여중,15.791666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
약수하이츠,32.67,2022-07-01,20,37.5551915990934,127.016359379417,358.1312622656157,2022/07/20,1314.9,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중,2.6639583333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
남산타운,59.94,2022-04-01,16,37.5471667734011,127.005677166122,153.7732236879109,2022/04/16,1224.2,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,18.083333333333332,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
신당푸르지오,114.48,2022-08-01,27,37.559864671246096,127.019034279491,453.60316695705785,2022/08/27,1336.9,2,0,1,0,55,15,24,29,62.12000897583936,동화동,32.722222222222214,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
청구e편한세상(임대),35.79,2022-03-01,22,37.5599601596254,127.015451019186,148.0705761514984,2022/03/22,1213.7,4,1,1,0,63,20,29,31,70.23484133934264,청구역,1.1196180555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
신당파인힐하나유보라,30.4927,2022-05-01,10,37.5647799977176,127.024709957671,413.01287042336577,2022/05/10,1274.6,6,0,0,0,18,7,4,22,17.8702147977542,신당파인힐하나유보라,13.138888888888888,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
삼성사이버빌리지,114.77,2022-03-01,4,37.5589266608979,126.964320892997,86.42285253868776,2022/03/04,1203.6,10,4,13,0,73,29,74,4,66.59799483216813,종근당.충정로역,33.61111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
삼풍,49.3,2022-07-01,27,37.5562356950172,126.982522001434,454.6283217151399,2022/07/27,1310.0,12,6,10,1,156,45,110,11,156.67675958810668,남산케이블카,13.645833333333334,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충무로엘크루메크로시티2,22.75,2022-09-01,27,37.5633945987251,126.999994227546,403.946236658601,2022/09/27,1429.7,22,5,8,2,101,37,51,31,72.19381704190464,퇴계로5가,12.847222222222221,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
롯데캐슬,59.94,2022-09-01,14,37.57081054646992,127.021463886656,533.615752338311,2022/09/14,1374.8,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,30.138888888888886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
삼성사이버빌리지,84.95,2022-06-01,13,37.5589266608979,126.964320892997,86.42285253868776,2022/06/13,1266.0,10,4,13,0,73,29,74,4,66.59799483216813,종근당.충정로역,17.881944444444446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
바비엥3,70.81,2022-07-01,19,37.563105962200495,126.969569549275,393.14874072626776,2022/07/19,1317.8,16,12,29,0,137,39,97,9,39.62660995075856,경찰청.동북아역사재단,28.958333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
서울역센트럴자이,84.97199999999998,2022-05-01,25,37.5547800420518,126.964458224138,546.5467807347819,2022/05/25,1264.3,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구,46.52777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
약수하이츠,57.63,2022-03-01,14,37.5551915990934,127.016359379417,358.1312622656157,2022/03/14,1232.4,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중,11.875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
동대문와이즈캐슬,15.55,2022-01-01,28,37.5657536581952,127.015443726545,76.31378679879745,2022/01/28,1202.4,9,5,0,11,52,17,26,31,102.6009616168716,충무아트센터.스포츠센터.중부소방서,10.506944444444443,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
현대,79.11,2022-02-01,10,37.560504309545294,127.02297053804,642.5304144954268,2022/02/10,1196.0,3,0,1,0,27,9,13,16,145.0156737035655,금호베스트빌.래미안하이베르,22.604166666666668,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
삼정아트테라스정동,32.0134,2022-02-01,28,37.5632510909133,126.972031493823,300.9137610337463,2022/02/28,1202.7,33,13,37,1,143,42,101,11,230.68420809566103,서소문KAL빌딩,10.972222222222221,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
한진해모로,59.76,2022-11-01,7,37.5637284114639,127.025710739466,329.285131747168,2022/11/07,1422.4,3,0,0,0,18,7,4,16,155.76315185597636,신당초등학교,23.541666666666668,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
롯데캐슬,59.91,2022-09-01,15,37.57081054646992,127.021463886656,533.615752338311,2022/09/15,1391.7,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,30.27777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
약수하이츠,65.37,2022-03-01,1,37.5551915990934,127.016359379417,358.1312622656157,2022/03/01,1202.7,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중,12.378472222222221,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
롯데캐슬,84.97,2022-07-01,8,37.57081054646992,127.021463886656,533.615752338311,2022/07/08,1302.7,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,21.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
