단지명,전용면적,계약년도,계약일,보증금,월세,층,위도,경도,지하철역,지하철거리,500m음식점수,계약날짜,환율,500m맛집,500m문화공간,500m문화재,500m쇼핑,1000m맛집,1000m문화공간,1000m문화재,1000m쇼핑,가장 가까운 버스정류장까지 거리(m),가장 가까운 버스정류장
청계천두산위브더제니스,145.6492,202201,28,105000.0,140,5,37.5668675982177,127.017122913186,신당역,117.13990056099556,159,2022/01/28,1202.4,12,5,1,10,42,14,17,30,190.96654073196692,신당역.중앙시장앞
남산롯데캐슬아이리스,113.46,202201,29,10000.0,400,17,37.5582247092319,126.981744459746,회현(남대문시장)역,310.7749620679906,333,2022/01/29,1202.4,27,7,12,5,163,48,118,11,85.65990388873333,남산3호터널
서울역센트럴자이,84.9918,202201,29,40000.0,100,2,37.5547800420518,126.964458224138,충정로(경기대입구)역,546.5467807347819,101,2022/01/29,1202.4,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구
덕수궁롯데캐슬,31.7571,202201,29,2000.0,133,9,37.5637084894676,126.970042986983,서대문역,377.9433754112008,173,2022/01/29,1202.4,16,14,29,0,140,40,99,9,109.10882594405582,경찰청.동북아역사재단
청계천두산위브더제니스,145.6492,202202,3,60000.0,280,21,37.5668675982177,127.017122913186,신당역,117.13990056099556,159,2022/02/03,1205.7,12,5,1,10,42,14,17,30,190.96654073196692,신당역.중앙시장앞
동대문와이즈캐슬,16.55,202202,3,2000.0,60,14,37.5657536581952,127.015443726545,신당역,76.31378679879745,159,2022/02/03,1205.7,9,5,0,11,52,17,26,31,102.6009616168716,충무아트센터.스포츠센터.중부소방서
약수(372-2796),52.93,202202,3,5000.0,60,3,37.5537689317791,127.010805436782,약수역,67.60227851209639,77,2022/02/03,1205.7,19,3,9,1,54,20,30,10,75.75270809457467,약수역8번출구.신당사회복지관
래미안하이베르(임대),37.54,202202,3,4897.0,7,11,37.5610379790132,127.020985832433,신당역,524.9534945478343,88,2022/02/03,1205.7,7,0,1,0,44,15,23,27,264.0077328980435,동화동
롯데캐슬,59.91,202202,3,5000.0,140,18,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/02/03,1205.7,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬
삼성사이버빌리지,84.95,202202,3,20000.0,120,11,37.5589266608979,126.964320892997,충정로(경기대입구)역,86.42285253868776,90,2022/02/03,1205.7,10,4,13,0,73,29,74,4,66.59799483216813,종근당.충정로역
남산롯데캐슬아이리스,44.99,202202,3,10000.0,200,29,37.5582247092319,126.981744459746,회현(남대문시장)역,310.7749620679906,333,2022/02/03,1205.7,27,7,12,5,163,48,118,11,85.65990388873333,남산3호터널
덕수궁롯데캐슬,117.7748,202202,4,10000.0,500,22,37.5637084894676,126.970042986983,서대문역,377.9433754112008,173,2022/02/04,1205.4,16,14,29,0,140,40,99,9,109.10882594405582,경찰청.동북아역사재단
남산타운,84.87999999999998,202202,4,30000.0,66,9,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/02/04,1205.4,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
서울역한라비발디센트럴,84.9774,202202,4,61000.0,8,2,37.55457358286571,126.965847056196,서울역,376.5303456813306,89,2022/02/04,1205.4,2,2,5,0,67,24,65,4,37.0031250698845,손기정체육공원입구
파크원빌,20.01,202202,4,1000.0,70,4,37.560367072421,127.004543530031,동대입구역,173.3487208435671,123,2022/02/04,1205.4,16,6,13,5,87,29,50,29,101.49308138878293,장충동.동국대입구
삼성사이버빌리지,84.93,202202,5,40000.0,68,8,37.5589266608979,126.964320892997,충정로(경기대입구)역,86.42285253868776,90,2022/02/05,1205.4,10,4,13,0,73,29,74,4,66.59799483216813,종근당.충정로역
삼성사이버빌리지,84.93,202202,5,35000.0,125,14,37.5589266608979,126.964320892997,충정로(경기대입구)역,86.42285253868776,90,2022/02/05,1205.4,10,4,13,0,73,29,74,4,66.59799483216813,종근당.충정로역
파크원빌,13.51,202202,5,1000.0,60,6,37.560367072421,127.004543530031,동대입구역,173.3487208435671,123,2022/02/05,1205.4,16,6,13,5,87,29,50,29,101.49308138878293,장충동.동국대입구
충무로엘크루메크로시티2,22.75,202202,5,3000.0,65,6,37.5633945987251,126.999994227546,을지로4가역,403.946236658601,207,2022/02/05,1205.4,22,5,8,2,101,37,51,31,72.19381704190464,퇴계로5가
DUO302,15.97,202202,5,1000.0,65,10,37.5665748058672,127.023261376536,신당역,338.52745922576685,77,2022/02/05,1205.4,8,1,0,1,23,7,4,23,33.55971284644064,황학동주민센터
DUO302,15.97,202202,5,1000.0,65,10,37.5665748058672,127.023261376536,신당역,338.52745922576685,77,2022/02/05,1205.4,8,1,0,1,23,7,4,23,33.55971284644064,황학동주민센터
남산타운,84.87999999999998,202202,5,52000.0,5,7,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/02/05,1205.4,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
약수하이츠,84.87999999999998,202202,5,7000.0,150,20,37.5551915990934,127.016359379417,신금호역,358.1312622656157,4,2022/02/05,1205.4,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중
파크원빌,18.71,202202,5,1000.0,65,2,37.560367072421,127.004543530031,동대입구역,173.3487208435671,123,2022/02/05,1205.4,16,6,13,5,87,29,50,29,101.49308138878293,장충동.동국대입구
서울역한라비발디센트럴,84.9774,202202,5,68600.0,35,3,37.55457358286571,126.965847056196,서울역,376.5303456813306,89,2022/02/05,1205.4,2,2,5,0,67,24,65,4,37.0031250698845,손기정체육공원입구
청구e편한세상,84.95,202202,5,31500.0,126,14,37.5599601596254,127.015451019186,청구역,148.0705761514984,96,2022/02/05,1205.4,4,1,1,0,63,20,29,31,70.23484133934264,청구역
리하우스(LEEHAUS),43.056,202202,7,10000.0,67,3,37.5599142889134,126.966632465339,충정로(경기대입구)역,200.555682270846,159,2022/02/07,1199.5,10,3,15,0,102,32,89,7,114.02735679071988,한국경제신문사.서소문역사공원
파크원빌,13.12,202202,7,1000.0,60,8,37.560367072421,127.004543530031,동대입구역,173.3487208435671,123,2022/02/07,1199.5,16,6,13,5,87,29,50,29,101.49308138878293,장충동.동국대입구
수산타운(2차),32.86,202202,7,1000.0,55,-1,37.5503835156818,127.005742367209,버티고개역,287.5335192245447,52,2022/02/07,1199.5,10,2,0,1,36,15,38,6,147.3632841936009,송도병원앞
서울역한라비발디센트럴,71.9832,202202,7,55000.0,30,10,37.55457358286571,126.965847056196,서울역,376.5303456813306,89,2022/02/07,1199.5,2,2,5,0,67,24,65,4,37.0031250698845,손기정체육공원입구
리마크빌동대문,25.99,202202,7,1500.0,102,15,37.565794853643695,127.016623843671,신당역,58.061356897640906,140,2022/02/07,1199.5,10,5,0,10,43,14,17,31,187.3336720760136,신당역.중앙시장앞
약수하이츠,57.63,202202,8,10000.0,110,5,37.5551915990934,127.016359379417,신금호역,358.1312622656157,4,2022/02/08,1199.4,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중
aaa,56.43,202202,8,5000.0,130,16,37.5674464828596,127.016527092399,신당역,147.34851997175824,164,2022/02/08,1199.4,9,4,1,11,42,14,17,30,121.06555380445334,성동공업고등학교(무궁화회관)
래미안하이베르,84.98,202202,8,58000.0,10,8,37.5610379790132,127.020985832433,신당역,524.9534945478343,88,2022/02/08,1199.4,7,0,1,0,44,15,23,27,264.0077328980435,동화동
삼성,59.97,202202,8,5000.0,140,10,37.558535883830494,127.01844745293,신금호역,472.8633597877952,20,2022/02/08,1199.4,2,0,1,0,55,17,24,29,25.03257628178961,신당동삼성아파트.금호여중
남산타운,84.87999999999998,202202,8,30000.0,75,4,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/02/08,1199.4,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
남산롯데캐슬아이리스,176.42,202202,9,100000.0,300,29,37.5582247092319,126.981744459746,회현(남대문시장)역,310.7749620679906,333,2022/02/09,1197.8,27,7,12,5,163,48,118,11,85.65990388873333,남산3호터널
현대,83.97,202202,9,37000.0,50,14,37.560504309545294,127.02297053804,신당역,642.5304144954268,81,2022/02/09,1197.8,3,0,1,0,27,9,13,16,145.0156737035655,금호베스트빌.래미안하이베르
리하우스(LEEHAUS),33.997,202202,9,10000.0,56,5,37.5599142889134,126.966632465339,충정로(경기대입구)역,200.555682270846,159,2022/02/09,1197.8,10,3,15,0,102,32,89,7,114.02735679071988,한국경제신문사.서소문역사공원
더플레이스충정로,19.95,202202,9,1000.0,70,4,37.558980785321,126.966068233101,충정로(경기대입구)역,169.5458754048524,129,2022/02/09,1197.8,10,4,16,0,90,31,86,5,152.21828755716365,종근당.충정로역
리하우스(LEEHAUS),43.056,202202,9,13000.0,50,1,37.5599142889134,126.966632465339,충정로(경기대입구)역,200.555682270846,159,2022/02/09,1197.8,10,3,15,0,102,32,89,7,114.02735679071988,한국경제신문사.서소문역사공원
더플레이스충정로,17.68,202202,9,1000.0,69,5,37.558980785321,126.966068233101,충정로(경기대입구)역,169.5458754048524,129,2022/02/09,1197.8,10,4,16,0,90,31,86,5,152.21828755716365,종근당.충정로역
LIG서울역리가,84.98659999999998,202202,9,60000.0,80,4,37.5562729792512,126.966882959987,서울역,421.6932281404668,121,2022/02/09,1197.8,7,3,15,0,74,30,74,4,168.61624434442572,서울의료보건고등학교.서울역서부
신당역솔하임,14.15,202202,9,1000.0,75,14,37.5653849734702,127.02122678483,신당역,145.27071583729386,76,2022/02/09,1197.8,11,2,1,1,30,13,13,27,46.48836952902109,신당역하나은행
청구e편한세상,84.95999999999998,202202,9,25000.0,150,4,37.5599601596254,127.015451019186,청구역,148.0705761514984,96,2022/02/09,1197.8,4,1,1,0,63,20,29,31,70.23484133934264,청구역
리하우스(LEEHAUS),43.056,202202,9,10000.0,72,6,37.5599142889134,126.966632465339,충정로(경기대입구)역,200.555682270846,159,2022/02/09,1197.8,10,3,15,0,102,32,89,7,114.02735679071988,한국경제신문사.서소문역사공원
경서,37.69,202202,10,4000.0,60,6,37.5567624150086,126.977690649242,회현(남대문시장)역,200.50226241997623,299,2022/02/10,1196.0,27,7,24,4,152,47,109,9,87.83506493158505,힐튼호텔
약수하이츠,32.67,202202,10,2775.0,4,2,37.5551915990934,127.016359379417,신금호역,358.1312622656157,4,2022/02/10,1196.0,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중
바비엥3,70.81,202202,10,2000.0,170,14,37.563105962200495,126.969569549275,서대문역,393.14874072626776,181,2022/02/10,1196.0,16,12,29,0,137,39,97,9,39.62660995075856,경찰청.동북아역사재단
남산타운,114.88,202202,10,65000.0,90,17,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/02/10,1196.0,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
파크원빌,13.51,202202,10,1000.0,60,5,37.560367072421,127.004543530031,동대입구역,173.3487208435671,123,2022/02/10,1196.0,16,6,13,5,87,29,50,29,101.49308138878293,장충동.동국대입구
오렌지카운티을지로,24.19,202202,10,5000.0,75,8,37.5652276672427,127.001411116707,을지로4가역,351.93310458901897,273,2022/02/10,1196.0,23,4,7,3,90,33,49,30,111.17973797505265,베이튼호텔
래미안하이베르,84.84999999999998,202202,10,3000.0,260,12,37.5610379790132,127.020985832433,신당역,524.9534945478343,88,2022/02/10,1196.0,7,0,1,0,44,15,23,27,264.0077328980435,동화동
현대,79.11,202202,10,15000.0,120,4,37.560504309545294,127.02297053804,신당역,642.5304144954268,81,2022/02/10,1196.0,3,0,1,0,27,9,13,16,145.0156737035655,금호베스트빌.래미안하이베르
브라운스톤(355-0),84.878,202202,11,3000.0,320,32,37.560818788728895,126.968225883547,충정로(경기대입구)역,361.7916452355358,217,2022/02/11,1196.0,14,4,17,0,120,35,90,8,23.8510160033185,한국경제신문사.서소문역사공원
신당파인힐하나유보라,30.4927,202202,11,4000.0,73,8,37.5647799977176,127.024709957671,상왕십리역,413.01287042336577,8,2022/02/11,1196.0,6,0,0,0,18,7,4,22,17.8702147977542,신당파인힐하나유보라
롯데캐슬,59.94,202202,11,10000.0,140,15,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/02/11,1196.0,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬
남산타운,59.94,202202,11,5000.0,160,16,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/02/11,1196.0,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
래미안하이베르,59.74,202202,11,28000.0,120,10,37.5610379790132,127.020985832433,신당역,524.9534945478343,88,2022/02/11,1196.0,7,0,1,0,44,15,23,27,264.0077328980435,동화동
청구e편한세상,84.95999999999998,202202,11,38500.0,100,6,37.5599601596254,127.015451019186,청구역,148.0705761514984,96,2022/02/11,1196.0,4,1,1,0,63,20,29,31,70.23484133934264,청구역
서울역한라비발디센트럴,84.9774,202202,11,60000.0,65,11,37.55457358286571,126.965847056196,서울역,376.5303456813306,89,2022/02/11,1196.0,2,2,5,0,67,24,65,4,37.0031250698845,손기정체육공원입구
덕수궁롯데캐슬,117.7748,202202,11,12000.0,300,22,37.5637084894676,126.970042986983,서대문역,377.9433754112008,173,2022/02/11,1196.0,16,14,29,0,140,40,99,9,109.10882594405582,경찰청.동북아역사재단
서울역한라비발디센트럴,71.9832,202202,11,53000.0,60,4,37.55457358286571,126.965847056196,서울역,376.5303456813306,89,2022/02/11,1196.0,2,2,5,0,67,24,65,4,37.0031250698845,손기정체육공원입구
더플레이스충정로,13.36,202202,12,1000.0,62,6,37.558980785321,126.966068233101,충정로(경기대입구)역,169.5458754048524,129,2022/02/12,1196.0,10,4,16,0,90,31,86,5,152.21828755716365,종근당.충정로역
남산롯데캐슬아이리스,176.42,202202,12,20000.0,530,26,37.5582247092319,126.981744459746,회현(남대문시장)역,310.7749620679906,333,2022/02/12,1196.0,27,7,12,5,163,48,118,11,85.65990388873333,남산3호터널
브라운스톤(355-0),117.742,202202,12,65000.0,90,33,37.560818788728895,126.968225883547,충정로(경기대입구)역,361.7916452355358,217,2022/02/12,1196.0,14,4,17,0,120,35,90,8,23.8510160033185,한국경제신문사.서소문역사공원
브라운스톤(355-0),117.742,202202,12,65000.0,90,33,37.560818788728895,126.968225883547,충정로(경기대입구)역,361.7916452355358,217,2022/02/12,1196.0,14,4,17,0,120,35,90,8,23.8510160033185,한국경제신문사.서소문역사공원
롯데캐슬,59.91,202202,12,5000.0,160,26,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/02/12,1196.0,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬
약수하이츠,57.63,202202,12,5000.0,116,11,37.5551915990934,127.016359379417,신금호역,358.1312622656157,4,2022/02/12,1196.0,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중
현대,66.6,202202,12,20000.0,100,14,37.560504309545294,127.02297053804,신당역,642.5304144954268,81,2022/02/12,1196.0,3,0,1,0,27,9,13,16,145.0156737035655,금호베스트빌.래미안하이베르
충무로엘크루메크로시티2,22.75,202202,12,1000.0,73,7,37.5633945987251,126.999994227546,을지로4가역,403.946236658601,207,2022/02/12,1196.0,22,5,8,2,101,37,51,31,72.19381704190464,퇴계로5가
남산타운,59.94,202202,12,9000.0,96,17,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/02/12,1196.0,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
남산센트럴자이,82.41299999999998,202202,12,50000.0,110,12,37.562514395202,126.997824376224,충무로역,352.7013286255665,229,2022/02/12,1196.0,16,6,13,2,104,36,55,33,129.0802746938073,충무로역8번출구.대한극장앞
청구e편한세상,84.95999999999998,202202,12,50000.0,100,11,37.5599601596254,127.015451019186,청구역,148.0705761514984,96,2022/02/12,1196.0,4,1,1,0,63,20,29,31,70.23484133934264,청구역
서울역한라비발디센트럴,71.9832,202202,12,40000.0,76,5,37.55457358286571,126.965847056196,서울역,376.5303456813306,89,2022/02/12,1196.0,2,2,5,0,67,24,65,4,37.0031250698845,손기정체육공원입구
(73-1),19.5,202202,12,500.0,50,7,37.569801530162714,127.019329304009,신당역,462.5655163555446,106,2022/02/12,1196.0,4,1,1,4,27,7,5,23,104.2561319628623,청계8가.영도교
서울역한라비발디센트럴,84.9774,202202,12,55000.0,49,6,37.55457358286571,126.965847056196,서울역,376.5303456813306,89,2022/02/12,1196.0,2,2,5,0,67,24,65,4,37.0031250698845,손기정체육공원입구
한진해모로,27.27,202202,14,866.0,12,3,37.5637284114639,127.025710739466,상왕십리역,329.285131747168,1,2022/02/14,1199.6,3,0,0,0,18,7,4,16,155.76315185597636,신당초등학교
남산센트럴자이,80.473,202202,14,5000.0,300,11,37.562514395202,126.997824376224,충무로역,352.7013286255665,229,2022/02/14,1199.6,16,6,13,2,104,36,55,33,129.0802746938073,충무로역8번출구.대한극장앞
황학아크로타워,134.301,202202,14,3000.0,305,11,37.5660419798503,127.021721835241,신당역,191.4923447599134,76,2022/02/14,1199.6,10,2,0,1,24,8,5,23,60.78809230054661,성동고등학교
파크원빌,13.51,202202,14,1000.0,60,4,37.560367072421,127.004543530031,동대입구역,173.3487208435671,123,2022/02/14,1199.6,16,6,13,5,87,29,50,29,101.49308138878293,장충동.동국대입구
롯데캐슬,84.89,202202,14,6000.0,168,30,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/02/14,1199.6,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬
약수하이츠,57.63,202202,14,33000.0,28,1,37.5551915990934,127.016359379417,신금호역,358.1312622656157,4,2022/02/14,1199.6,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중
남산타운,84.87999999999998,202202,14,10000.0,157,6,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/02/14,1199.6,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
황학아크로타워,134.301,202202,14,3000.0,305,11,37.5660419798503,127.021721835241,신당역,191.4923447599134,76,2022/02/14,1199.6,10,2,0,1,24,8,5,23,60.78809230054661,성동고등학교
리하우스(LEEHAUS),30.357,202202,15,10000.0,56,10,37.5599142889134,126.966632465339,충정로(경기대입구)역,200.555682270846,159,2022/02/15,1198.3,10,3,15,0,102,32,89,7,114.02735679071988,한국경제신문사.서소문역사공원
성요셉,68.0,202202,15,12000.0,25,6,37.5595897344199,126.967220804554,충정로(경기대입구)역,251.4961266826327,184,2022/02/15,1198.3,11,3,16,0,110,33,89,7,89.58760208287616,한국경제신문사.서소문역사공원
동대문솔하임,19.67,202202,15,1000.0,90,18,37.5677165362185,127.016348082451,신당역,174.3397765958725,165,2022/02/15,1198.3,8,4,1,11,42,14,17,30,87.4723582497348,성동공업고등학교(무궁화회관)
더플레이스충정로,15.12,202202,16,1000.0,64,3,37.558980785321,126.966068233101,충정로(경기대입구)역,169.5458754048524,129,2022/02/16,1198.5,10,4,16,0,90,31,86,5,152.21828755716365,종근당.충정로역
약수하이츠,84.87999999999998,202202,16,48000.0,38,1,37.5551915990934,127.016359379417,신금호역,358.1312622656157,4,2022/02/16,1198.5,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중
묵정,52.46,202202,17,5000.0,80,7,37.5607074663453,127.000060665185,동대입구역,522.9444304920572,186,2022/02/17,1196.9,25,12,18,5,115,37,59,31,185.86417386132544,퇴계로5가
파크원빌,13.51,202202,17,1000.0,60,4,37.560367072421,127.004543530031,동대입구역,173.3487208435671,123,2022/02/17,1196.9,16,6,13,5,87,29,50,29,101.49308138878293,장충동.동국대입구
