정류장번호,정류장명,정류장_위도,정류장_경도
SEB207000062,롯데.신도아파트,37.7024705,127.0474865
SEB207000063,호원고교.호암초교,37.705235,127.0479714
SEB207000064,장수원.신한대학교,37.707875,127.0480469
SEB207000065,안말.병무청.호원예비군훈련장,37.712741,127.04729
SEB207000066,회룡중학교,37.7164966,127.0471508
SEB207000067,자동차검사소.한주아파트,37.7186271,127.0471955
SEB207000068,호원동.한주3.4차아파트,37.7209483,127.0474693
SEB207000069,회룡역,37.7236523,127.0480378
SEB207000082,추동아파트,37.7399833,127.0573258
SEB207000083,신곡주택.의암교회,37.7328562,127.0588492
SEB207000084,신곡주택.의암교회,37.7321201,127.0586077
SEB207000085,신동초.신동아파밀리에아파트앞,37.740013,127.0568779
SEB207000086,은하수아파트,37.741168,127.0583453
SEB207000106,송산주공4단지,37.733057,127.0904102
SEB207000107,청구아파트,37.7374464,127.0957756
SEB207000108,민락주공2단지,37.7389456,127.0961337
SEB207000109,민락중학교,37.7401948,127.0958857
SEB207000113,송현고등학교.장애인종합복지관,37.7433419,127.0918675
SEB207000116,산들마을4단지,37.742275,127.0972679
SEB207000117,민락주공2단지,37.7392277,127.096144
SEB207000118,청구아파트,37.7366857,127.0952937
SEB207000119,송산1동주민센터,37.7315136,127.088995
SEB207000123,산들마을4단지,37.7416729,127.0968107
SEB207000126,산들마을1단지남문,37.7407494,127.092263
SEB207000127,송현고등학교,37.742437,127.0913351
SEB207000134,신성벽산아파트앞,37.7446871,127.0598029
SEB207000135,은하수아파트,37.7428658,127.0575738
SEB207000149,산들마을1단지남문,37.7408705,127.0925624
SEB207000152,중앙초등학교,37.7449003,127.0462999
SEB207000153,의정부역.농협앞,37.7414827,127.0472377
SEB207000154,의정부3동우체국.경기도북부자치,37.7344402,127.0478005
SEB207000159,신곡현대아파트,37.7367865,127.0705683
SEB207000160,한일유앤아이아파트,37.7356572,127.06236
SEB207000161,의정부초등학교,37.735658,127.0608737
SEB207000238,무지랭이약수터.코스트코,37.7513052,127.1176176
SEB207000242,용암마을입구,37.754054,127.1136741
SEB207000278,신곡지하차도,37.7348394,127.0580139
SEB207000279,신곡지하차도,37.7352627,127.0583659
SEB207000280,장암주공2단지.장암우성아파트,37.7242238,127.0602406
SEB207000281,장암우성아파트.장암주공2단지,37.7242418,127.0606681
SEB207000282,쌍암사입구,37.7066004,127.0575388
SEB207000283,쌍암사입구,37.7055372,127.0573906
SEB207000284,장암역.석림사입구,37.7000155,127.0533573
SEB207000285,장암역.석림사입구,37.7002221,127.054903
SEB207000291,민락중학교,37.7401403,127.0960627
SEB207000306,호원동.한주3.4차아파트,37.7203761,127.0476544
SEB207000310,송산1동주민센터,37.7312802,127.0878035
SEB207000351,세아.보광.건영아파트앞,37.7348634,127.0767563
SEB207000353,무지랭이약수터.코스트코,37.7509155,127.117937
SEB207000356,도봉차량기지앞,37.7026062,127.0517167
SEB207000357,도봉차량기지앞,37.7028313,127.0516265
SEB207000358,아일랜드캐슬,37.7058221,127.0542602
SEB207000415,송양초.민락센트럴17단지.송산3,37.752483,127.1131644
SEB207000416,신명아파트.백병원앞,37.7441727,127.0616334
SEB207000417,송양초등학교.송산3동행정복지센,37.7530833,127.1131027
SEB207000418,망월사역3번출구,37.7103923,127.0477071
SEB207000420,송산초교.상가단지,37.7453417,127.099157
SEB207000421,송산초교.상가단지,37.7453171,127.0994318
SEB207000427,민락엘레트19단지후문,37.7496395,127.1180314
SEB207000437,대원여객,37.7536118,127.0437144
SEB207000439,의정부역.흥선지하도입구,37.7411918,127.0470161
SEB207000446,양지마을후문입구,37.7548387,127.1132336
SEB207000460,장암현대1차아파트,37.7287644,127.0577041
SEB207000466,솔뫼중학교.만가대,37.73126,127.0833262
SEB207000467,e편한세상신곡파크비스타,37.7373303,127.0680724
SEB207000468,e편한세상신곡파크비스타,37.7370144,127.0677349
SEB207000476,수락리버시티1단지후문,37.6891133,127.0511515
SEB207000477,수락리버시티1단지정문,37.6902741,127.0532121
SEB207000478,아일랜드캐슬,37.7042066,127.0528749
SEB207000490,민락엘레트19단지후문,37.7496251,127.1176922
SEB207000527,의정부교앞,37.7283157,127.0480437
SEB207000530,용암마을16단지.민락라디언트캐,37.7555044,127.1156941
SEB207000531,양지마을8단지.민락푸르지오아파,37.7523376,127.11059
SEB207000532,송양중학교.반도유보라아이비파,37.7523591,127.1039177
SEB207000533,부용마을아파트정문,37.7482899,127.1001186
SEB207000536,부용마을아파트정문,37.7487953,127.1001592
SEB207000537,송양중학교.반도유보라아이비파,37.7520865,127.1040895
SEB207000540,양지마을8단지.민락푸르지오아파,37.7520857,127.1101522
SEB207000541,민락센트럴아파트.용암마을15단,37.754797,127.1164501
SEB207000548,송양고등학교.호반베르디움2차아,37.7528567,127.1076757
SEB207000549,송양고등학교,37.7529604,127.1079144
SEB207000550,만가대사거리,37.729519,127.0846855
SEB207000561,금강펜테리움.단독주택단지,37.7490245,127.0973076
SEB207000562,부용마을3단지.단독주택단지,37.7492471,127.0989643
SEB207000563,만가대사거리,37.7299023,127.084451
SEB207000567,그랑베르아파트,37.7104483,127.0479612
SEB207000568,수락리버시티1단지후문,37.6889808,127.0510663
SEB207000569,수락리버시티2단지정문,37.6902102,127.0533825
SEB207000584,낙양물사랑공원앞,37.7461648,127.0936415
SEB207000585,낙양물사랑공원앞,37.7469513,127.0938529
SEB207000587,세아.보광.건영아파트앞,37.7350597,127.0771563
SEB207000624,의정부민락BRT정류소앞,37.7506954,127.1018445
SEB207000625,BRT.반도유보라아이비파크후문,37.7503294,127.1017523
SEB208000001,서안양우체국.국제나은병원,37.3935968,126.9259439
SEB208000002,안양센트럴헤센.KCC스위첸,37.3900677,126.9289224
SEB208000003,만안구청,37.3872583,126.9312507
SEB208000004,성결대학.안양아트센터.명학역,37.384347,126.9336435
SEB208000005,명학대교,37.3835117,126.9385678
SEB208000019,삼성.세림아파트,37.4136584,126.9169652
SEB208000020,안양예술공원지하도,37.4102591,126.913998
SEB208000021,안양예술공원지하도,37.4102678,126.9136365
SEB208000022,삼성아파트,37.4140549,126.9169648
SEB208000028,경인교육대후문,37.432337,126.9151249
SEB208000033,안양예술공원,37.4165307,126.9139117
SEB208000034,관악역,37.4198813,126.9093149
SEB208000037,석수역(중),37.4335516,126.9033765
SEB208000040,한마음선원.관악역이안아파트,37.4225901,126.9072837
SEB208000041,관악역,37.4196002,126.9103632
SEB208000042,안양예술공원,37.416635,126.9146726
SEB208000047,관악역,37.4186067,126.9067464
SEB208000064,대동문고,37.4013533,126.9195223
SEB208000066,남부시장,37.3961074,126.9238884
SEB208000070,석수현대아파트,37.4158292,126.9075109
SEB208000071,농협.KT석수시점,37.4126482,126.9101314
SEB208000072,안양대교앞,37.4105422,126.911904
SEB208000080,명학초교,37.3821043,126.9355991
SEB208000081,미도아파트.메트로병원,37.3784298,126.9393738
SEB208000082,미도아파트.메트로병원,37.3783575,126.9389222
SEB208000083,명학초교,37.3814106,126.9357578
SEB208000084,명학대교.안양자동차매매단지,37.3832839,126.9391017
SEB208000085,성결대학.안양아트센터.명학역,37.3842954,126.9332701
SEB208000086,만안구청,37.3868705,126.9311135
SEB208000087,안양센트럴헤센.KCC스위첸,37.3897597,126.9287034
SEB208000089,안양대교,37.4108967,126.9110941
SEB208000090,석수시장.석수현대아파트,37.4141476,126.908424
SEB208000093,석수체육공원.자동차학원.원태우,37.4224087,126.905883
SEB208000094,대림.LG.힐스테이트아파트(중),37.431339,126.9038299
SEB208000095,우체국사거리.안양초교.중화한방,37.3945071,126.9262705
SEB208000104,만안초교,37.4067574,126.9150271
SEB208000105,안양여중고,37.4039177,126.9173833
SEB208000114,우체국사거리.안양초교.중화한방,37.3946962,126.9261461
SEB208000115,진흥아파트.비산대교,37.3970779,126.9306277
SEB208000116,대림.LG.힐스테이트아파트(중),37.4296633,126.9044022
SEB208000117,원태우지사의거지.석수체육공원.,37.4219768,126.9066405
SEB208000118,관악역,37.4180573,126.907007
SEB208000155,서안양우체국.국제나은병원,37.3928589,126.9261354
SEB208000158,시외버스터미널.교보생명,37.4012336,126.9191027
SEB208000186,안양1번가.안양역,37.3981601,126.922166
SEB208000204,안양여중고,37.4043947,126.9165238
SEB208000205,신협,37.4070636,126.9142908
SEB208000282,안양중앙시장,37.3978336,126.921988
SEB209000004,덕고개사거리,37.3728647,126.9659403
SEB209000005,호계소방파출소,37.3715732,126.9624577
SEB209000006,호계사거리,37.370367,126.959343
SEB209000007,서안이노빌아파트,37.3695524,126.9560232
SEB209000010,평촌어바인퍼스트아파트.홈플러,37.3698227,126.9559214
SEB209000011,호계사거리,37.3709325,126.959816
SEB209000012,덕고개사거리,37.3724671,126.9635249
SEB209000013,샘마을.대안중학교,37.3747556,126.9671984
SEB209000014,안양남초등학교,37.3789917,126.9702791
SEB209000025,호계3동행정복지센터,37.367199,126.9585124
SEB209000026,현대.대림아파트,37.3627475,126.9612411
SEB209000027,농수산물시장.포일단지입구,37.3830314,126.9720963
SEB209000028,민백마을,37.3870308,126.9724462
SEB209000029,오뚜기식품.두산벤처다임,37.3918268,126.9740212
SEB209000030,평촌동행정복지센터.인덕원대우,37.3951862,126.9754916
SEB209000031,인덕원사거리.인덕원역,37.400692,126.9764486
SEB209000034,인덕원역4호선.인덕원성당,37.4034777,126.9739252
SEB209000035,부림마을.관양2동행정복지센터,37.4045165,126.9699818
SEB209000036,중촌마을.동안치매안심센터,37.4042523,126.965609
SEB209000037,관양중학교,37.4033838,126.9605825
SEB209000038,수촌마을,37.4023283,126.9548217
SEB209000039,종합운동장,37.4016666,126.9512104
SEB209000040,삼호아파트,37.4007042,126.9482547
SEB209000041,미륭아파트,37.3986439,126.9426759
SEB209000042,비산롯데캐슬.평촌래미안푸르지,37.3985965,126.9388546
SEB209000043,비산사거리.이마트,37.398608,126.9363871
SEB209000044,비산농협,37.3978996,126.9326723
SEB209000045,비산사거리.이마트,37.3989708,126.9358326
SEB209000046,삼성래미안아파트,37.3990106,126.9384569
SEB209000047,동양월드타워,37.3990536,126.9443664
SEB209000048,삼호아파트,37.4008543,126.9475994
SEB209000049,종합운동장,37.4022462,126.9513917
SEB209000050,수촌마을,37.4029778,126.955442
SEB209000051,관양중학교,37.4040376,126.961217
SEB209000052,중촌마을.동안치매안심센터,37.4047731,126.9654957
SEB209000062,샛별단지,37.3961061,126.950744
SEB209000063,부림중학교.한가람단지,37.3977462,126.9554935
SEB209000064,한가람삼성아파트,37.3999988,126.95647
SEB209000065,공작마을럭키아파트,37.4002309,126.9569105
SEB209000066,부림중학교.한가람단지,37.397508,126.9554786
SEB209000067,샛별한양아파트,37.3958357,126.9506877
SEB209000080,호계소방파출소,37.3718344,126.9621189
SEB209000082,동안구청.달안초등학교.홈플러스,37.3932598,126.9499721
SEB209000091,동안구청.달안초등학교.홈플러스,37.3930556,126.9497596
SEB209000093,안양우편물류센터,37.3882828,126.9470225
SEB209000094,동안경찰서.범계역,37.3905638,126.9497087
SEB209000110,안양우편물류센터,37.388073,126.9472278
SEB209000111,인덕원초교.삼성아파트,37.3978976,126.9773075
SEB209000112,평촌동행정복지센터.인덕원대우,37.3952221,126.9760551
SEB209000113,나눔초등학교.오뚜기식품.두산번,37.391808,126.9746051
SEB209000114,민백마을,37.3873744,126.9730464
SEB209000115,부림마을,37.4050157,126.9694137
SEB209000116,인덕원역4호선,37.4030954,126.9756565
SEB209000118,효성티앤씨.진영레미콘,37.3849829,126.9433321
SEB209000119,효성티앤씨.진영레미콘,37.3851089,126.9429707
SEB209000121,한성병원.호계3동행정복지센터,37.3686861,126.9578224
SEB209000135,롯데백화점.범계역,37.3902689,126.95006
SEB209000142,인덕원역4호선,37.4000884,126.9771942
SEB209000143,삼신아파트,37.3676128,126.9506164
SEB209000144,삼신아파트,37.3674057,126.9509327
SEB209000229,대림아파트,37.3989644,126.9426623
SEB209000240,호계삼거리.디오슈페리움,37.3661277,126.9580535
SEB209000259,동편마을입구,37.4050783,126.9718626
SEB209000260,종합운동장,37.4036372,126.9496342
SEB209000261,종합운동장정문,37.4055809,126.9500531
SEB209000262,행복마을아파트,37.4070212,126.9504019
SEB209000263,안양인라인경기장,37.4092852,126.9507406
SEB209000264,안양비산동종점,37.4112415,126.9512272
SEB209000265,안양비산동종점,37.4113382,126.950905
SEB209000266,안양인라인경기장,37.4090866,126.9504322
SEB209000267,종합운동장수영장.비산동교회,37.4068661,126.949949
SEB209000268,종합운동장,37.4037212,126.9492582
SEB210000037,부천세무서,37.5075182,126.7752601
SEB210000047,상도중학교,37.4933833,126.7595343
SEB210000048,꿈동산.사랑마을,37.4936787,126.7574845
SEB210000049,법원.검찰청.복사골문화센터.반,37.4935944,126.7554042
SEB210000052,그린타운상가.무지개마을,37.4971452,126.7676639
SEB210000053,중앙공원.미리내마을,37.4997296,126.768153
SEB210000054,부천시청.센트럴파크푸르지오,37.5018868,126.7686524
SEB210000070,복사골문화센터.반달마을,37.494005,126.7528767
SEB210000071,한아름마을.반달마을,37.4940421,126.7499396
SEB210000072,목련마을,37.4933536,126.7480993
SEB210000073,부인중학교,37.4916453,126.7498693
SEB210000074,상1주민지원센터,37.4916248,126.752934
SEB210000075,법원.검찰청,37.4911844,126.7577869
SEB210000076,송내초교.법원입구,37.4898828,126.7602225
SEB210000077,춘의가구거리,37.5044179,126.7903247
SEB210000078,당아래지하차도.산업인력공단,37.5050952,126.7941698
SEB210000079,당아래지하차도.산업인력공단,37.5046637,126.7938564
SEB210000080,춘의가구거리,37.5039296,126.7895003
SEB210000081,송내초등학교,37.4903568,126.7600295
SEB210000082,법원.검찰청,37.4911992,126.756252
SEB210000083,상1주민지원센터,37.4914519,126.7522448
SEB210000084,부인중학교,37.4914762,126.7500774
SEB210000085,한아름마을.반달마을,37.4942367,126.7491739
SEB210000086,복사골문화센터.부천시청소년센,37.4941588,126.7538304
SEB210000099,팰리스카운티.부천서초교입구,37.488301,126.7667411
SEB210000100,시민운동장.시민회관,37.4875773,126.7718528
SEB210000101,KT부천지사,37.4869315,126.7761198
SEB210000105,신중동역5번출구.중흥중학교,37.5052536,126.775403
SEB210000159,송내역.반달공영주차장,37.4887151,126.7517568
SEB210000163,신중동역4번출구.롯데백화점,37.5036838,126.772893
SEB210000164,신중동역3번출구.롯데백화점,37.503204,126.7725498
SEB210000168,신중동역6번출구.중흥중학교,37.5054422,126.7757845
SEB210000187,부인초교,37.4897764,126.7477681
SEB210000188,목련마을,37.4926576,126.7478059
SEB210000214,부인초교,37.4898573,126.7480659
SEB210000219,중앙공원.미리내마을,37.4998835,126.7685032
SEB210000220,그린타운상가.무지개마을,37.4974496,126.7680244
SEB210000232,상지초등학교,37.4933134,126.7615755
SEB210000233,중동시장.상동시장,37.4928828,126.7643519
SEB210000234,팰리스카운티.장말문예사거리,37.4925982,126.7662527
SEB210000235,복사골마을,37.4943372,126.7670604
SEB210000245,자동차매매단지,37.4890212,126.7473831
SEB210000246,자동차매매단지,37.4887843,126.747558
SEB210000258,상도중학교,37.4935227,126.759962
SEB210000259,중동역.부천여고,37.4882578,126.7627939
SEB210000282,상동시장.중동역.부천여고,37.4884637,126.7625113
SEB210000285,반달마을.법원.검찰청,37.4929167,126.7545243
SEB210000286,꿈동산.사랑마을,37.4939574,126.7566696
SEB210000290,성우아파트,37.4907478,126.8200271
SEB210000295,부천세무서,37.5074988,126.7747619
SEB210000296,손가면옥,37.5117632,126.7748235
SEB210000320,복사골마을,37.4944914,126.7673922
SEB210000321,상동시장.중동시장,37.4926968,126.7644463
SEB210000338,약대초등학교입구,37.5133843,126.7749879
SEB210000339,부천역.국민은행,37.4861667,126.7814934
SEB210000340,노마즈하우스.우리은행,37.4886162,126.7835575
SEB210000341,대성병원,37.4917066,126.784257
SEB210000342,부천북초등학교.원미동우체국,37.4941234,126.7848142
SEB210000343,부천동행정복지센터.원미어울마,37.4975,126.7855807
SEB210000344,춘의테크노파크단지앞,37.5002373,126.7862045
SEB210000345,춘의역6번출구,37.5046404,126.7866277
SEB210000346,공구상가.부천천문과학관,37.5082174,126.785364
SEB210000347,온세미,37.5109266,126.7845455
SEB210000348,도당주민지원센터,37.5156633,126.7845657
SEB210000349,도당중학교,37.5178382,126.7845661
SEB210000350,부천북고.도당고,37.520206,126.7894244
SEB210000351,KT북부천지사.365안전교육장,37.5202028,126.7935768
SEB210000352,북부도서관,37.5200699,126.7949651
SEB210000353,KT북부천지사.365안전교육장,37.5200701,126.7928411
SEB210000354,도당동장미원입구,37.520083,126.7905074
SEB210000355,도당주민지원센터,37.5163749,126.7848709
SEB210000356,온세미,37.5116877,126.7848686
SEB210000357,공구상가.부천천문과학관,37.5090257,126.7853853
SEB210000358,춘의역7번출구,37.5043978,126.787055
SEB210000359,춘의테크노파크단지앞,37.4998094,126.7864411
SEB210000360,부천동행정복지센터.원미어울마,37.4974926,126.7858935
SEB210000361,부천북초등학교.원미동우체국,37.4947071,126.7852908
SEB210000362,대성병원,37.4916151,126.7845873
SEB210000363,부천역북부.농협,37.4868182,126.7834833
SEB210000364,부천대입구,37.4864684,126.7778753
SEB210000365,KT부천지사,37.4868446,126.7752556
SEB210000366,시민운동장,37.4873326,126.7720654
SEB210000367,중동행정복지센터.시민회관,37.4877192,126.7693373
SEB210000368,팰리스카운티.부천서초교입구,37.4881322,126.7664726
SEB210000369,약대초등학교입구,37.5136829,126.7754134
SEB210000370,손가면옥,37.5110881,126.7751988
SEB210000372,도당사거리,37.5178832,126.7833753
SEB210000373,하나은행부천도당금융센터,37.5165777,126.7798318
SEB210000374,약대오거리.DB하이텍,37.5153283,126.7764898
SEB210000375,부천북고.도당고,37.5199246,126.7879785
SEB210000376,도당사거리.도당중학교,37.518932,126.7856784
SEB210000404,부천대입구,37.4865668,126.7786087
SEB210000439,상지초등학교,37.493146,126.7613787
SEB210000472,송내역.영화의거리,37.4894833,126.7543333
SEB210000482,부천시청.중동힐스테이트,37.5026049,126.7690736
SEB210000564,부천상상거리,37.4861358,126.7802454
SEB210000567,성우아파트,37.4906236,126.8201778
SEB210000568,송내역A,37.4877871,126.7540309
SEB211000092,옥길브리즈힐후문,37.4613268,126.820204
SEB211000094,옥길동마을회관,37.4744346,126.8242379
SEB211000169,별빛마루도서관.소사경찰서,37.4673298,126.8226177
SEB211000172,제이드카운티1단지,37.467025,126.8249062
SEB211000209,옥길동마을회관,37.4744241,126.8241181
SEB211000226,차병원카센터,37.4865549,126.8187691
SEB211000270,새소망교회,37.4860612,126.8190424
SEB211000275,제이드카운티2단지.헤일라움,37.4658936,126.8273249
SEB211000276,브리즈힐.센트리뷰,37.4649798,126.820894
SEB211000278,부천남부생태공원입구,37.4717355,126.8260465
SEB211000279,옥길중.버들초등학교,37.4636259,126.8274814
SEB211000281,센트럴힐,37.4616609,126.8259788
SEB211000282,부천남부생태공원입구,37.4718589,126.8260619
SEB211507980,옥길동,37.4732751,126.8245406
SEB211977296,옥길동,37.4731672,126.8248324
SEB212000003,내촌사거리,37.5205138,126.7848145
SEB212000004,하나은행부천도당금융센터,37.5167971,126.779709
SEB212000005,도당사거리,37.518014,126.7829384
SEB212000006,내촌사거리,37.5192881,126.7845512
SEB212000008,오정동경인OBS방송국,37.5296259,126.7861066
SEB212000009,덕산고.봉오대로사거리,37.5314391,126.788409
SEB212000012,여월중,37.5194102,126.7977657
SEB212000013,성곡파출소,37.5174411,126.8002711
SEB212000014,성곡동행정복지센터.홈플러스여,37.5163344,126.8035284
SEB212000015,원종종합시장.성곡사거리,37.5202877,126.804694
SEB212000016,원종역3번출구,37.5233077,126.8046956
SEB212000027,원종역2번출구,37.5229427,126.8050283
SEB212000028,원종종합시장.성곡사거리,37.5193548,126.805023
SEB212000029,성곡동행정복지센터.홈플러스여,37.5162758,126.8038716
SEB212000030,성곡파출소,37.5170358,126.8003514
SEB212000031,여월중,37.5193778,126.7974574
SEB212000048,부천종합운동장역5번출구,37.5063731,126.7973991
SEB212000049,여월휴먼시아4단지,37.5098381,126.7981907
SEB212000050,여월휴먼시아5단지,37.5119875,126.7997491
SEB212000051,서림아파트,37.5241152,126.809051
SEB212000052,부강아파트,37.5241049,126.8123915
SEB212000053,고강사거리,37.526868,126.8159611
SEB212000054,부강아파트,37.5239824,126.8132304
SEB212000055,서림아파트,37.523983,126.8093084
SEB212000056,오정경찰서.여월휴먼시아5단지,37.5118707,126.8000888
SEB212000057,여월휴먼시아4단지,37.5087571,126.7982165
SEB212000058,부천종합운동장역6번출구,37.5062848,126.7977172
SEB212000070,수주도서관.고강선사유적공원,37.5249443,126.8156544
SEB212000077,수주초등학교,37.5300771,126.8159485
SEB212000099,수주도서관.고강선사유적공원,37.5248376,126.8158869
SEB212000108,부천우편집중국.부천실업고,37.5270884,126.7831269
SEB212000111,오정동경인OBS방송국,37.5301505,126.7872026
SEB212000120,부천우편집중국.부천실업고,37.5271568,126.7828288
SEB212000138,도당사거리.도당중학교,37.519593,126.7864855
SEB212000156,서울농원,37.536231,126.8160439
SEB212000158,서울농원,37.5363092,126.8163677
SEB212000159,수주초등학교,37.5302363,126.8162398
SEB212000160,고강사거리,37.5273016,126.8162396
SEB212000161,덕산고.봉오대로사거리,37.531814,126.7902189
SEB212000310,여월휴먼시아1단지.까치울중학교,37.5148017,126.8022012
SEB212000311,여월휴먼시아1단지.까치울중학교,37.5144689,126.8022241
SEB212000374,오정경찰서.부천옹기박물관,37.5138316,126.8010823
SEB213000001,아파트형공장,37.4566163,126.8851173
SEB213000005,소하초중고등학교,37.4496066,126.8870909
SEB213000006,가리대사거리.소하상업지구,37.4485615,126.8826751
SEB213000007,뒷골사거리,37.415506,126.8605894
SEB213000009,광명시장,37.4788644,126.8567218
SEB213000010,경기항공고등학교,37.4781411,126.8591594
SEB213000011,광명시청.한국폴리텍대학,37.4771135,126.8625533
SEB213000012,광명시청.한국폴리텍대학,37.4788932,126.8637382
SEB213000014,연서도서관.철산종합사회복지관,37.4827369,126.8657563
SEB213000015,현충근린공원,37.4850115,126.8660504
SEB213000016,광명북중고등학교,37.4873064,126.8676343
SEB213000018,철산우성아파트,37.487599,126.8688195
SEB213000019,광명북중고등학교,37.4869857,126.8674837
SEB213000020,현충근린공원,37.4848516,126.8664025
SEB213000021,연서도서관.철산종합사회복지관,37.4827941,126.8661363
SEB213000022,모세로삼거리.광명시보훈회관,37.4808471,126.8648588
SEB213000023,광명시청.한국폴리텍대학,37.4779082,126.8637821
SEB213000033,광명초등학교,37.4819794,126.855445
SEB213000034,광명초등학교,37.4814079,126.8554838
SEB213000035,광명남초등학교,37.4759864,126.8529738
SEB213000045,경기항공고등학교,37.4778353,126.8593185
SEB213000046,광명시장,37.4785476,126.8568708
SEB213000047,광명사거리역,37.4789873,126.8553905
SEB213000056,광남중학교,37.4703856,126.8491068
SEB213000069,온신초등학교,37.4412648,126.8464842
SEB213000073,안터마을,37.456184,126.8686145
SEB213000074,하안버스공영차고지,37.4591703,126.8736314
SEB213000075,하안버스공영차고지,37.4592071,126.8743435
SEB213000076,영서전력소,37.4561359,126.8451591
SEB213000085,가림초등학교.자동차경매장,37.4590728,126.877645
SEB213000086,하안3동행정복지센터.하안주공7.,37.4589081,126.8813637
SEB213000091,하안3동행정복지센터.하안주공7.,37.4586377,126.8813189
SEB213000092,가림중학교,37.4576086,126.8794893
SEB213000099,광명시청.광명시민회관,37.4763832,126.8637978
SEB213000100,광명시민회관,37.4760948,126.8652104
SEB213000101,하안2동행정복지센터.하안주공1.,37.4641543,126.8744594
SEB213000102,하안4동행정복지센터.하안주공4.,37.4652094,126.8776696
SEB213000103,하안사거리.12단지,37.461895,126.8805382
SEB213000104,하안주공8.13단지,37.4586577,126.8832396
SEB213000105,기형도문학관.황용사,37.4264661,126.8809928
SEB213000106,오리서원.충현중학교.광휘고등학,37.4298152,126.880791
SEB213000107,소하2동행정복지센터.광명동굴길,37.4335254,126.8791354
SEB213000108,서면초.안서중.창의경영고,37.4381705,126.879236
SEB213000109,설월리마을.금강정사,37.4400423,126.8786331
SEB213000110,소하성당,37.441423,126.8792997
SEB213000111,도도리주유소,37.4442062,126.8800104
SEB213000112,가리대사거리.소하상업지구,37.4478636,126.8813087
SEB213000115,자동차경매장.가림초등학교,37.4589335,126.8773611
SEB213000116,하안119안전센터,37.4615084,126.877663
SEB213000117,광명농협,37.4635126,126.8812545
SEB213000118,철산리버빌아파트,37.4924363,126.8675368
SEB213000119,광명시민체육관,37.4637339,126.8711625
SEB213000120,광명이편한세상센트레빌아파트,37.4691624,126.8685146
SEB213000122,철산센트럴푸르지오,37.4723713,126.8676168
SEB213000123,광명경찰서,37.4737994,126.8692875
SEB213000124,광명성애병원,37.4741665,126.8733683
SEB213000125,철산주공12단지,37.4768019,126.8743863
SEB213000126,광성초.철산도서관.철산3동행정,37.4773458,126.8729496
SEB213000127,철산주공12단지,37.4765911,126.8704261
SEB213000128,철산역,37.4758377,126.8679857
SEB213000129,철산역.광명경찰서,37.4742566,126.8671951
SEB213000130,철산푸르지오하늘채아파트,37.4723436,126.867954
SEB213000132,복지관운동장,37.4691493,126.8688002
SEB213000133,광명시민체육관,37.4640076,126.8712666
SEB213000134,광명우체국,37.4613351,126.8752456
SEB213000136,서면초.안서중.창의경영고,37.4371359,126.8798616
SEB213000137,광명시여성비전센터,37.4354788,126.8795808
SEB213000139,무의공이순신장군묘,37.4211317,126.8815876
SEB213000147,장절리,37.4259266,126.8451696
SEB213000148,동창골,37.4319275,126.8470095
SEB213000149,사들,37.4354686,126.8460171
SEB213000150,아방리입구,37.4438068,126.846942
SEB213000151,원노온사,37.448954,126.8454494
SEB213000152,가락골,37.4519986,126.8446292
SEB213000153,원광명,37.4618038,126.8455583
SEB213000154,광남중학교.광명교육청,37.4697295,126.8485094
SEB213000155,명문고등학교,37.4721729,126.8508255
SEB213000156,새마을시장,37.4740756,126.8517864
SEB213000157,광명사거리역.한진아파트,37.4779981,126.8535866
SEB213000158,광명21세기병원,37.4845511,126.8565092
SEB213000159,광명21세기병원,37.4839512,126.8566441
SEB213000163,철산래미안자이아파트,37.4739807,126.8740555
SEB213000165,광명경찰서,37.4734856,126.8689389
SEB213000171,철산현대아파트,37.4899851,126.8663744
SEB213000172,광복시장.철산두산위브아파트,37.4895413,126.8650938
SEB213000175,철산교,37.4877474,126.8599751
SEB213000176,철산교,37.4878341,126.8599532
SEB213000179,광복시장.철산두산위브아파트,37.4896648,126.8651336
SEB213000180,철산현대아파트,37.4900463,126.8664852
SEB213000184,소하초중고등학교,37.4498573,126.8869743
SEB213000188,아파트형공장,37.4567263,126.8847218
SEB213000189,하안주공8.13단지,37.4586152,126.8829345
SEB213000190,하안사거리.7단지,37.4616652,126.8803429
SEB213000191,하안4동행정복지센터.하안주공4.,37.4649563,126.8775438
SEB213000192,하안2동행정복지센터.하안주공1.,37.4641726,126.8747872
SEB213000193,철산역.광명경찰서,37.474873,126.8665083
SEB213000194,영서전력소,37.4560056,126.8449236
SEB213000195,광남새마을금고,37.4757358,126.8525666
SEB213000196,광명사거리역,37.4805141,126.8547694
SEB213000197,한진아파트,37.4778972,126.8538627
SEB213000198,밤일로사거리,37.4544503,126.8451554
SEB213000200,광명시여성비전센터,37.4354786,126.8793274
SEB213000201,수자원공사광명가압장,37.4463266,126.8807194
SEB213000202,광명우체국,37.4611341,126.8750232
SEB213000203,광명사거리역,37.4802793,126.8549613
SEB213000204,새마을시장,37.4743445,126.8522117
SEB213000205,명문고등학교,37.4719482,126.850964
SEB213000206,광남사거리.광명교육청,37.46871,126.8483816
SEB213000207,원광명,37.462841,126.8462231
SEB213000208,가락골,37.4522242,126.8448887
SEB213000209,원노온사,37.4489904,126.8457545
SEB213000210,온신초등학교,37.4425224,126.8472145
SEB213000211,사들,37.4355999,126.8462169
SEB213000212,동창골,37.4326462,126.8471443
