상세영업상태명	도로명주소	사업장명	업태구분명	좌표정보(X)	좌표정보(Y)	위도	경도
영업	서울특별시 중구 을지로 251 1층 (을지로6가)	스타벅스 국립중앙의료원점	커피숍	200492.7649	451583.8365	37.56653809	127.0034754
영업	서울특별시 중구 퇴계로20길 24 4층 (남산동2가)	동심	커피숍	198656.5181	450772.6367	37.55922829	126.9826927
영업	서울특별시 중구 청구로1길 23 상가2동 B101호 (신당동 신당동삼성아파트)	GS25 신당삼성	편의점	201511.5901	450655.0625	37.5581689	127.0150056
영업	서울특별시 중구 다산로 258 리마크빌 동대문 1층 상점 1-1호 (흥인동)	CU중구KT리마크빌점	편의점	201400.8244	451528.0122	37.56603425	127.0137536
영업	서울특별시 중구 다산로19길 43 나동 1층 (신당동)	주식회사 라티젠	커피숍	200770.4044	450576.1183	37.55745849	127.006617
영업	서울특별시 중구 장충단로 263 밀리오레상가 5층 5호 (을지로6가)	참맛김밥	일반조리판매	200664.5829	451781.8684	37.56832224	127.0054204
영업	서울특별시 중구 을지로35길 13 (주교동)	을지소월	커피숍	199982.7774	451688.8078	37.56748397	126.9977029
영업	서울특별시 중구 퇴계로 411 1~4층 (흥인동)	더 피터 커피	커피숍	201451.4919	451517.4737	37.56593923	127.0143271
영업	서울특별시 중구 삼일대로 299 성창빌딩 1층 3호 (충무로2가)	세븐일레븐 명동이화점	편의점	198911.8064	451032.3161	37.56156833	126.9855816
영업	서울특별시 중구 남대문로9길 40 센터플레이스(Center Place) 1층 108호 (다동)	홍루이젠 시청센터플레이스점	패스트푸드	198193.5344	451650.9558	37.56714103	126.9774505
영업	서울특별시 중구 퇴계로 184 스타빌딩 1층 101호 (필동1가)	(주)이마트24 R충무로스타점	편의점	199243.5951	450951.5354	37.56084086	126.9893369
영업	서울특별시 중구 서애로 6-1 인산빌딩 3층 (충무로5가)	놀숲 충무로 동국대점	커피숍	199765.0419	451034.2255	37.56158621	126.9952386
영업	서울특별시 중구 필동로 31-1 1층 (필동3가)	제이디 커뮤니케이션	커피숍	199601.6441	450713.6183	37.5586975	126.9933895
영업	서울특별시 중구 을지로 282-1 1층 (을지로7가)	감성커피	커피숍	200758.65	451449.2013	37.56532488	127.0064848
영업	서울특별시 중구 장충단로 60 1층 (장충동2가)	오아시스 모바일키친3	푸드트럭	199977.7599	449777.5158	37.55026342	126.9976464
영업	서울특별시 중구 수표로 14 1층 (충무로3가)	지에스25 충무로타운점	편의점	199100.3459	451122.184	37.56237825	126.9877154
영업	서울특별시 중구 장충단로13길 20 지하2층 (을지로6가)	쿠키시스터즈	커피숍	200613.5103	451817.5154	37.56864345	127.0048423
영업	서울특별시 중구 청계천로 400 지하2층 (황학동 롯데캐슬베네치아)	어묵한상	일반조리판매	201823.909	452076.8187	37.57097822	127.0185437
영업	서울특별시 중구 손기정로 101-6 1층 (만리동1가)	카페 알엘씨(cafe RLC)	커피숍	196941.4798	450459.3814	37.55640168	126.9632835
영업	서울특별시 중구 장충단로13길 20 2층 (을지로6가)	르가든	커피숍	200613.5103	451817.5154	37.56864345	127.0048423
영업	서울특별시 중구 장충단로13길 20 지하2층 (을지로6가)	온누리농특산	기타 휴게음식점	200613.5103	451817.5154	37.56864345	127.0048423
영업	서울특별시 중구 퇴계로51길 20 지하2층 (오장동)	레몬아이스크림	커피숍	200098.0069	451307.5105	37.56404852	126.9990072
영업	서울특별시 중구 퇴계로86길 19 1층 (신당동)	쏙만두&커피(coffee)	커피숍	201678.3673	451372.1962	37.56462992	127.0168947
영업	서울특별시 중구 서소문로 89-20 1층 107호 (정동)	씨유 삼정아트테라스	편의점	197470.797	451217.3677	37.5632327	126.9692713
영업	서울특별시 중구 다산로38길 85 지하1층 (신당동)	에듀카페	커피숍	201668.651	451013.4453	37.56139763	127.016784
영업	서울특별시 중구 마장로1길 28-25 1층 12호 (신당동)	메가엠지씨커피 동대문동평화점	커피숍	201110.0103	451892.5188	37.56931879	127.0104624
영업	서울특별시 중구 통일로4길 20 1층 (순화동)	씨유 순화점	편의점	197187.0275	451324.5592	37.56419764	126.9660591
영업	서울특별시 중구 장충단로13길 34 5동 1층 18호 (을지로6가)	동대문커피	커피숍	200541.6377	451814.4595	37.56861595	127.0040288
영업	서울특별시 중구 남산공원길 627 1층 (예장동)	목멱산 호랭이	일반조리판매	199039.076	450186.4406	37.55394723	126.9870232
영업	서울특별시 중구 세종대로18길 20 (북창동)	샐러디 서울시청점	기타 휴게음식점	198019.342	451266.0823	37.56367299	126.9754798
영업	서울특별시 중구 소파로2길 10 숭의여자대학교 음악당(드림스퀘어) 1층 (예장동)	모모커피	기타 휴게음식점	198817.1143	450514.4177	37.556902	126.9845107
영업	서울특별시 중구 남대문로 81 지하1층 (소공동)	마마쿡 롯데백화점 본점	일반조리판매	198259.6536	451392.1982	37.56480978	126.9781995
영업	서울특별시 중구 충무로 54-17 5층 (을지로3가)	아트쉬프트	커피숍	199353.5085	451511.1947	37.56588342	126.9905804
영업	서울특별시 중구 소공로 63 지하1층 (충무로1가)	윤종희 전통떡방	백화점	198263.9084	450960.763	37.56092261	126.9782487
영업	서울특별시 중구 소월로 10 (남대문로5가)	지에스25 남산단암점	편의점	197761.3527	450694.3175	37.55852084	126.9725616
영업	서울특별시 중구 퇴계로86길 43 2층 (신당동)	라인점핑	기타 휴게음식점	201663.3854	451260.4481	37.56362311	127.0167249
영업	서울특별시 중구 서소문로11길 35 지하1층 (정동)	아라마크(주) 제이피모건 카페베네	커피숍	197471.0421	451358.9475	37.56450832	126.9692736
영업	서울특별시 중구 소공로 63 지하1층 (충무로1가)	칙피스	일반조리판매	198263.9084	450960.763	37.56092261	126.9782487
영업	서울특별시 중구 다산로 239 1층 103호 (무학동)	단옥	일반조리판매	201324.8104	451355.9481	37.56448408	127.0128929
영업	서울특별시 중구 마장로1길 28-21 2층 (신당동)	리추얼커피	커피숍	201098.0768	451892.3934	37.56931767	127.0103274
영업	서울특별시 중구 남대문로1길 14 1층 (북창동)	매머드익스프레스 북창동점	커피숍	197955.2366	451040.2211	37.56163786	126.9747549
영업	서울특별시 중구 마른내로 71 1층 (인현동1가)	씨유호텔피제이점	편의점	199547.3884	451446.4864	37.56530054	126.9927749
영업	서울특별시 중구 청구로14길 42 1층 101호 (신당동)	허브디자인	기타 휴게음식점	201089.4912	451124.711	37.56240095	127.0102291
영업	서울특별시 중구 중림로 10 상가2동 1층 103-2호 (중림동 중림동 삼성 사이버 빌리지)	세븐일레븐 충정로2호점	편의점	196864.9428	450649.698	37.55811615	126.9624165
영업	서울특별시 중구 한강대로 416 지하1층 31-2호 (남대문로5가)	홍콩다방	커피숍	197620.6764	450361.5061	37.55552189	126.9709706
영업	서울특별시 중구 난계로 185 제이엠플러스 2층 (황학동)	3POP 플러스 PC PACE	기타 휴게음식점	201987.1827	451773.7668	37.56824744	127.0203911
영업	서울특별시 중구 명동10길 11 지하1 1층 (명동2가)	명동커피하우스	커피숍	198644.4387	451230.3352	37.56335209	126.9825551
영업	서울특별시 중구 삼일대로 343 대신파이낸스센터 지하2층 (저동1가)	주식회사 피트니스101	커피숍	198783.2207	451423.4658	37.56509238	126.9841255
영업	서울특별시 중구 필동로 26 1층 (필동2가)	씨제이프레시웨이(주)모닝해즈인재원	커피숍	199553.7959	450759.2751	37.55910884	126.9928479
영업	서울특별시 중구 퇴계로 176 지하1층 (남학동)	소셜다이브(단라운지)	커피숍	199161.1131	450949.2339	37.56082005	126.9884034
영업	서울특별시 중구 다산로 67 1층 (신당동)	앤써커뮤니케이션즈	커피숍	200583.8278	449806.1141	37.55052095	127.0045049
영업	서울특별시 중구 다산로 219 1층 (신당동)	크로플로	기타 휴게음식점	201258.5168	451171.6592	37.56282375	127.0121423
영업	서울특별시 중구 을지로 지하 279 동대문역사문화공원역 2호선 지하1층 205-109호 (을지로7가)	김밥 친구들	기타 휴게음식점	200686.789	451499.116	37.56577466	127.0056715
영업	서울특별시 중구 퇴계로 292-1 1층 (쌍림동)	마리앤샐러드	기타 휴게음식점	200295.0847	451230.384	37.5633536	127.0012378
영업	서울특별시 중구 퇴계로86길 100 1층 (신당동)	모모타코 신당점	기타 휴게음식점	201522.8931	451013.7357	37.56140049	127.0151342
영업	서울특별시 중구 다산로32길 18 1층 (신당동)	타이프(TYPE)	커피숍	201282.7024	450956.7008	37.56088696	127.0124156
영업	서울특별시 중구 소공로 63 지하1층 (충무로1가)	경기떡집	떡카페	198263.9084	450960.763	37.56092261	126.9782487
영업	서울특별시 중구 퇴계로80길 1 1층 101102호 (신당동)	컴포즈커피	커피숍	201519.0389	451449.2864	37.56532476	127.0150915
영업	서울특별시 중구 난계로11길 30 상가101호 (황학동 황학동 코아루)	씨유 황학코아루	편의점	201917.7897	451606.6154	37.56674156	127.0196052
영업	서울특별시 중구 명동11길 9 (명동1가)	씨유 명동 YWCA점	편의점	198678.6915	451352.6292	37.564454	126.9829425
영업	서울특별시 중구 마른내로 11-4 1층 (저동2가)	드림카페(Dream Cafe)	커피숍	198984.2025	451410.8643	37.5649791	126.9864004
영업	서울특별시 중구 장충단로13길 20 지하1층 (을지로6가)	맘스터치 현대시티 동대문점	패스트푸드	200613.5103	451817.5154	37.56864345	127.0048423
영업	서울특별시 중구 퇴계로 132 12층 (남산동3가)	스타벅스 명동남산	커피숍	198735.0683	450940.7599	37.56074318	126.9835814
영업	서울특별시 중구 서소문로9길 28 1층 115호 (순화동 덕수궁롯데캐슬)	란티코 순화동점	커피숍	197312.6552	451257.2232	37.56359133	126.9674813
영업	서울특별시 중구 서소문로 109 1층 (서소문동)	GS25 서소문점	편의점	197569.7056	451198.5605	37.56306352	126.9703909
영업	서울특별시 중구 청계천로 400 1층 (황학동 롯데캐슬베네치아)	오타르	떡카페	201823.909	452076.8187	37.57097822	127.0185437
영업	서울특별시 중구 장충단로 247 굿모닝시티쇼핑몰 지하2층 (을지로6가)	리프레씨(RefreC)	커피숍	200573.6413	451621.0365	37.56687322	127.0043909
영업	서울특별시 중구 을지로 170 2층 203호 (을지로4가)	매머드 익스프레스 을지트윈타워점	커피숍	199647.7502	451566.5792	37.56638261	126.9939108
영업	서울특별시 중구 필동로1길 30 동국대학교 식당동 1층 (필동3가)	상록원분식당	일반조리판매	199803.373	450779.0925	37.5592875	126.9956726
영업	서울특별시 중구 장충단로13길 13 1층 (을지로6가)	미니스톱 동대문패션타운점	편의점	200624.8083	451726.7594	37.56782574	127.0049701
영업	서울특별시 중구 을지로 281 지하2층 C1호 (을지로7가)	지에스25 동대문DDP점	편의점	201010.2625	451995.1631	37.57024371	127.0093335
영업	서울특별시 중구 서소문로 89 순화빌딩 2층 5호 (순화동)	현스티(순화점)	커피숍	197346.6649	451164.4498	37.56275556	126.9678665
영업	서울특별시 중구 다산로 162 약수빌딩 1층 101호 (신당동)	메가엠지씨커피 청구역점	커피숍	201051.4768	450625.6606	37.5579046	127.0097982
영업	서울특별시 중구 서소문로9길 28 지하1층 B121호 (순화동 덕수궁롯데캐슬)	쿠키비키	커피숍	197312.6552	451257.2232	37.56359133	126.9674813
영업	서울특별시 중구 다산로29길 14 1층 (신당동)	세븐일레븐 청구점	편의점	201102.1106	450984.4992	37.56113764	127.0103717
영업	서울특별시 중구 을지로16길 7 (초동)	민카페	다방	199376.6508	451519.941	37.56596224	126.9908423
영업	서울특별시 중구 다산로 181 승리빌딩 1층 101호 (신당동)	우리정분식	일반조리판매	201092.741	450817.5059	37.55963306	127.0102654
영업	서울특별시 중구 삼일대로 363 장교빌딩 2동 1층 1호 (장교동)	GS25 장교한화점	편의점	198744.4332	451677.0651	37.56737722	126.983686
영업	서울특별시 중구 청계천로 400 메가몰동 1225호 (황학동 롯데캐슬베네치아)	메가커피 황학롯데캐슬점	커피숍	201823.909	452076.8187	37.57097822	127.0185437
영업	서울특별시 중구 퇴계로12길 23 1층 (회현동1가)	나떼조아	커피숍	198287.5714	450713.4425	37.55869432	126.9785171
영업	서울특별시 중구 남대문시장8길 28 1층 (남창동)	카페게이트 회현역점	기타 휴게음식점	198034.0081	450769.2407	37.55919654	126.9756472
영업	서울특별시 중구 다산로36길 109 3층 303호 (신당동 현대아파트)	세이브커피랩	커피숍	201852.931	450855.2645	37.5599721	127.0188693
영업	서울특별시 중구 청계천로 260-6 B동 1층 49-1호 (을지로6가)	커라식품	일반조리판매	200473.2017	451879.8446	37.5692051	127.0032542
영업	서울특별시 중구 퇴계로 129 1층 (충무로2가)	타이거슈가 명동역점	커피숍	198701.0689	450989.4522	37.56118185	126.9831965
영업	서울특별시 중구 장충단로8길 12 지하1층 (장충동1가)	씨유 중구장충점	편의점	200559.938	451047.824	37.56170864	127.0042354
영업	서울특별시 중구 서애로5길 31 1층 (필동3가)	아세티크(ASCETIQUE)	커피숍	199727.6277	450774.3467	37.55924471	126.9948153
영업	서울특별시 중구 서소문로 89-20 101호 (정동)	카페띠앗	기타 휴게음식점	197470.797	451217.3677	37.5632327	126.9692713
영업	서울특별시 중구 마른내로 41 1층 (초동)	커피베이 명보사거리점	커피숍	199267.1079	451366.7791	37.56458218	126.9896026
영업	서울특별시 중구 남대문시장4길 38 1층 (남창동)	에그마카슈 남대문점	기타 휴게음식점	197908.806	450692.1859	37.558502	126.9742304
영업	서울특별시 중구 명동8길 8-10 4층 (명동2가)	안나 아트 카페(Anna art cafe)	커피숍	198525.4532	451232.9697	37.56337564	126.9812083
영업	서울특별시 중구 세종대로 14 4층 (남대문로5가)	그랜드센트럴 이그제큐티브라운지	커피숍	197720.3979	450577.0934	37.55746456	126.9720985
영업	서울특별시 중구 난계로 159 1층 101호 (황학동)	죠샌드위치 왕십리점	패스트푸드	201992.4136	451488.802	37.56567993	127.0204496
영업	서울특별시 중구 퇴계로80길 1 1층 103호 (신당동)	이마트24self 중구은수점	기타 휴게음식점	201519.0389	451449.2864	37.56532476	127.0150915
영업	서울특별시 중구 필동로 52 1층 (필동2가)	GS25 남산필동점	편의점	199539.891	450528.5519	37.55703004	126.9926907
영업	서울특별시 중구 을지로 지하 12 지하1층 210호 (을지로1가)	루체	커피숍	198107.5759	451520.6295	37.56596663	126.9764778
영업	서울특별시 중구 명동8길 11-6 1층 (명동2가)	홍만당 명동본점	기타 휴게음식점	198602.1409	451208.1729	37.56315234	126.9820764
영업	서울특별시 중구 마른내로 138 1층 (쌍림동)	이마트24 쌍림한국점	편의점	200219.0782	451350.3362	37.56443437	127.0003776
영업	서울특별시 중구 남대문로 120 1층 (남대문로1가)	투썸플레이스 청계천광교	커피숍	198432.2954	451739.3402	37.56793782	126.9801528
영업	서울특별시 중구 동호로 330 1층 (쌍림동)	투썸플레이스 제일제당사옥점	커피숍	200219.374	451288.3879	37.56387622	127.0003809
