단지명,전용면�,계약년�,계약일,보증금(,월세(만,층,위도,경도,지하철�,지하철�_1,500m내음,계약날�,환율,500M맛집,500M문화공간,500M문화재,500M쇼핑,1000m맛집,1000m문화공간,1000m문화재,1000m쇼핑
남산롯데캐슬아이리스,44.990000000000002,"202202","3",10000.000000000000000,"200","29",37.558224709231901,126.981744459745997,회현(남대문시장)역,310.774962067990600,"333",2022/02/03,1205.700000000000045,27,7,12,5,163,48,118,11
덕수궁롯데캐슬,117.774799999999999,"202202","4",10000.000000000000000,"500","22",37.563708489467601,126.970042986983003,서대문역,377.943375411200805,"173",2022/02/04,1205.400000000000091,16,14,29,0,140,40,99,9
남산타운,84.879999999999981,"202202","4",30000.000000000000000,"66","9",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/02/04,1205.400000000000091,10,1,0,1,30,13,28,6
서울역한라비발디센트럴,84.977400000000003,"202202","4",61000.000000000000000,"8","2",37.554573582865707,126.965847056195997,서울역,376.530345681330573,"89",2022/02/04,1205.400000000000091,2,2,5,0,67,24,65,4
파크원빌,20.010000000000002,"202202","4",1000.000000000000000,"70","4",37.560367072421002,127.004543530031015,동대입구역,173.348720843567094,"123",2022/02/04,1205.400000000000091,16,6,13,5,87,29,50,29
삼성사이버빌리지,84.930000000000007,"202202","5",40000.000000000000000,"68","8",37.558926660897903,126.964320892996994,충정로(경기대입구)역,86.422852538687764,"90",2022/02/05,1205.400000000000091,10,4,13,0,73,29,74,4
삼성사이버빌리지,84.930000000000007,"202202","5",35000.000000000000000,"125","14",37.558926660897903,126.964320892996994,충정로(경기대입구)역,86.422852538687764,"90",2022/02/05,1205.400000000000091,10,4,13,0,73,29,74,4
파크원빌,13.510000000000000,"202202","5",1000.000000000000000,"60","6",37.560367072421002,127.004543530031015,동대입구역,173.348720843567094,"123",2022/02/05,1205.400000000000091,16,6,13,5,87,29,50,29
충무로엘크루메크로시티2,22.750000000000000,"202202","5",3000.000000000000000,"65","6",37.563394598725097,126.999994227545997,을지로4가역,403.946236658600981,"207",2022/02/05,1205.400000000000091,22,5,8,2,101,37,51,31
DUO302,15.970000000000001,"202202","5",1000.000000000000000,"65","10",37.566574805867198,127.023261376535999,신당역,338.527459225766847,"77",2022/02/05,1205.400000000000091,8,1,0,1,23,7,4,23
DUO302,15.970000000000001,"202202","5",1000.000000000000000,"65","10",37.566574805867198,127.023261376535999,신당역,338.527459225766847,"77",2022/02/05,1205.400000000000091,8,1,0,1,23,7,4,23
남산타운,84.879999999999981,"202202","5",52000.000000000000000,"5","7",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/02/05,1205.400000000000091,10,1,0,1,30,13,28,6
약수하이츠,84.879999999999981,"202202","5",7000.000000000000000,"150","20",37.555191599093398,127.016359379416997,신금호역,358.131262265615703,"4",2022/02/05,1205.400000000000091,7,3,9,0,47,17,24,13
파크원빌,18.710000000000001,"202202","5",1000.000000000000000,"65","2",37.560367072421002,127.004543530031015,동대입구역,173.348720843567094,"123",2022/02/05,1205.400000000000091,16,6,13,5,87,29,50,29
서울역한라비발디센트럴,84.977400000000003,"202202","5",68600.000000000000000,"35","3",37.554573582865707,126.965847056195997,서울역,376.530345681330573,"89",2022/02/05,1205.400000000000091,2,2,5,0,67,24,65,4
청구e편한세상,84.950000000000003,"202202","5",31500.000000000000000,"126","14",37.559960159625398,127.015451019186003,청구역,148.070576151498386,"96",2022/02/05,1205.400000000000091,4,1,1,0,63,20,29,31
리하우스(LEEHAUS),43.055999999999997,"202202","7",10000.000000000000000,"67","3",37.559914288913397,126.966632465339003,충정로(경기대입구)역,200.555682270846006,"159",2022/02/07,1199.500000000000000,10,3,15,0,102,32,89,7
파크원빌,13.119999999999999,"202202","7",1000.000000000000000,"60","8",37.560367072421002,127.004543530031015,동대입구역,173.348720843567094,"123",2022/02/07,1199.500000000000000,16,6,13,5,87,29,50,29
수산타운(2차),32.859999999999999,"202202","7",1000.000000000000000,"55","-1",37.550383515681801,127.005742367208995,버티고개역,287.533519224544705,"52",2022/02/07,1199.500000000000000,10,2,0,1,36,15,38,6
서울역한라비발디센트럴,71.983199999999997,"202202","7",55000.000000000000000,"30","10",37.554573582865707,126.965847056195997,서울역,376.530345681330573,"89",2022/02/07,1199.500000000000000,2,2,5,0,67,24,65,4
리마크빌동대문,25.989999999999998,"202202","7",1500.000000000000000,"102","15",37.565794853643695,127.016623843670999,신당역,58.061356897640906,"140",2022/02/07,1199.500000000000000,10,5,0,10,43,14,17,31
약수하이츠,57.630000000000003,"202202","8",10000.000000000000000,"110","5",37.555191599093398,127.016359379416997,신금호역,358.131262265615703,"4",2022/02/08,1199.400000000000091,7,3,9,0,47,17,24,13
aaa,56.430000000000000,"202202","8",5000.000000000000000,"130","16",37.567446482859602,127.016527092399002,신당역,147.348519971758236,"164",2022/02/08,1199.400000000000091,9,4,1,11,42,14,17,30
래미안하이베르,84.980000000000004,"202202","8",58000.000000000000000,"10","8",37.561037979013200,127.020985832432999,신당역,524.953494547834339,"88",2022/02/08,1199.400000000000091,7,0,1,0,44,15,23,27
삼성,59.969999999999999,"202202","8",5000.000000000000000,"140","10",37.558535883830494,127.018447452930005,신금호역,472.863359787795218,"20",2022/02/08,1199.400000000000091,2,0,1,0,55,17,24,29
남산타운,84.879999999999981,"202202","8",30000.000000000000000,"75","4",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/02/08,1199.400000000000091,10,1,0,1,30,13,28,6
남산롯데캐슬아이리스,176.419999999999987,"202202","9",100000.000000000000000,"300","29",37.558224709231901,126.981744459745997,회현(남대문시장)역,310.774962067990600,"333",2022/02/09,1197.799999999999955,27,7,12,5,163,48,118,11
현대,83.969999999999999,"202202","9",37000.000000000000000,"50","14",37.560504309545294,127.022970538039999,신당역,642.530414495426839,"81",2022/02/09,1197.799999999999955,3,0,1,0,27,9,13,16
리하우스(LEEHAUS),33.997000000000000,"202202","9",10000.000000000000000,"56","5",37.559914288913397,126.966632465339003,충정로(경기대입구)역,200.555682270846006,"159",2022/02/09,1197.799999999999955,10,3,15,0,102,32,89,7
더플레이스충정로,19.949999999999999,"202202","9",1000.000000000000000,"70","4",37.558980785320998,126.966068233100998,충정로(경기대입구)역,169.545875404852410,"129",2022/02/09,1197.799999999999955,10,4,16,0,90,31,86,5
리하우스(LEEHAUS),43.055999999999997,"202202","9",13000.000000000000000,"50","1",37.559914288913397,126.966632465339003,충정로(경기대입구)역,200.555682270846006,"159",2022/02/09,1197.799999999999955,10,3,15,0,102,32,89,7
더플레이스충정로,17.680000000000000,"202202","9",1000.000000000000000,"69","5",37.558980785320998,126.966068233100998,충정로(경기대입구)역,169.545875404852410,"129",2022/02/09,1197.799999999999955,10,4,16,0,90,31,86,5
LIG서울역리가,84.986599999999981,"202202","9",60000.000000000000000,"80","4",37.556272979251197,126.966882959987004,서울역,421.693228140466772,"121",2022/02/09,1197.799999999999955,7,3,15,0,74,30,74,4
신당역솔하임,14.150000000000000,"202202","9",1000.000000000000000,"75","14",37.565384973470202,127.021226784830006,신당역,145.270715837293864,"76",2022/02/09,1197.799999999999955,11,2,1,1,30,13,13,27
청구e편한세상,84.959999999999980,"202202","9",25000.000000000000000,"150","4",37.559960159625398,127.015451019186003,청구역,148.070576151498386,"96",2022/02/09,1197.799999999999955,4,1,1,0,63,20,29,31
리하우스(LEEHAUS),43.055999999999997,"202202","9",10000.000000000000000,"72","6",37.559914288913397,126.966632465339003,충정로(경기대입구)역,200.555682270846006,"159",2022/02/09,1197.799999999999955,10,3,15,0,102,32,89,7
경서,37.689999999999998,"202202","10",4000.000000000000000,"60","6",37.556762415008599,126.977690649242007,회현(남대문시장)역,200.502262419976233,"299",2022/02/10,1196.000000000000000,27,7,24,4,152,47,109,9
약수하이츠,32.670000000000002,"202202","10",2775.000000000000000,"4","2",37.555191599093398,127.016359379416997,신금호역,358.131262265615703,"4",2022/02/10,1196.000000000000000,7,3,9,0,47,17,24,13
바비엥3,70.810000000000002,"202202","10",2000.000000000000000,"170","14",37.563105962200495,126.969569549274993,서대문역,393.148740726267761,"181",2022/02/10,1196.000000000000000,16,12,29,0,137,39,97,9
남산타운,114.879999999999995,"202202","10",65000.000000000000000,"90","17",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/02/10,1196.000000000000000,10,1,0,1,30,13,28,6
파크원빌,13.510000000000000,"202202","10",1000.000000000000000,"60","5",37.560367072421002,127.004543530031015,동대입구역,173.348720843567094,"123",2022/02/10,1196.000000000000000,16,6,13,5,87,29,50,29
오렌지카운티을지로,24.190000000000001,"202202","10",5000.000000000000000,"75","8",37.565227667242702,127.001411116707004,을지로4가역,351.933104589018967,"273",2022/02/10,1196.000000000000000,23,4,7,3,90,33,49,30
래미안하이베르,84.849999999999980,"202202","10",3000.000000000000000,"260","12",37.561037979013200,127.020985832432999,신당역,524.953494547834339,"88",2022/02/10,1196.000000000000000,7,0,1,0,44,15,23,27
현대,79.109999999999999,"202202","10",15000.000000000000000,"120","4",37.560504309545294,127.022970538039999,신당역,642.530414495426839,"81",2022/02/10,1196.000000000000000,3,0,1,0,27,9,13,16
브라운스톤(355-0),84.878000000000000,"202202","11",3000.000000000000000,"320","32",37.560818788728895,126.968225883547007,충정로(경기대입구)역,361.791645235535782,"217",2022/02/11,1196.000000000000000,14,4,17,0,120,35,90,8
신당파인힐하나유보라,30.492699999999999,"202202","11",4000.000000000000000,"73","8",37.564779997717601,127.024709957671007,상왕십리역,413.012870423365769,"8",2022/02/11,1196.000000000000000,6,0,0,0,18,7,4,22
롯데캐슬,59.939999999999998,"202202","11",10000.000000000000000,"140","15",37.570810546469922,127.021463886655994,신설동역,533.615752338311040,"40",2022/02/11,1196.000000000000000,3,1,1,3,21,7,4,23
남산타운,59.939999999999998,"202202","11",5000.000000000000000,"160","16",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/02/11,1196.000000000000000,10,1,0,1,30,13,28,6
래미안하이베르,59.740000000000002,"202202","11",28000.000000000000000,"120","10",37.561037979013200,127.020985832432999,신당역,524.953494547834339,"88",2022/02/11,1196.000000000000000,7,0,1,0,44,15,23,27
청구e편한세상,84.959999999999980,"202202","11",38500.000000000000000,"100","6",37.559960159625398,127.015451019186003,청구역,148.070576151498386,"96",2022/02/11,1196.000000000000000,4,1,1,0,63,20,29,31
서울역한라비발디센트럴,84.977400000000003,"202202","11",60000.000000000000000,"65","11",37.554573582865707,126.965847056195997,서울역,376.530345681330573,"89",2022/02/11,1196.000000000000000,2,2,5,0,67,24,65,4
덕수궁롯데캐슬,117.774799999999999,"202202","11",12000.000000000000000,"300","22",37.563708489467601,126.970042986983003,서대문역,377.943375411200805,"173",2022/02/11,1196.000000000000000,16,14,29,0,140,40,99,9
서울역한라비발디센트럴,71.983199999999997,"202202","11",53000.000000000000000,"60","4",37.554573582865707,126.965847056195997,서울역,376.530345681330573,"89",2022/02/11,1196.000000000000000,2,2,5,0,67,24,65,4
더플레이스충정로,13.359999999999999,"202202","12",1000.000000000000000,"62","6",37.558980785320998,126.966068233100998,충정로(경기대입구)역,169.545875404852410,"129",2022/02/12,1196.000000000000000,10,4,16,0,90,31,86,5
남산롯데캐슬아이리스,176.419999999999987,"202202","12",20000.000000000000000,"530","26",37.558224709231901,126.981744459745997,회현(남대문시장)역,310.774962067990600,"333",2022/02/12,1196.000000000000000,27,7,12,5,163,48,118,11
브라운스톤(355-0),117.742000000000004,"202202","12",65000.000000000000000,"90","33",37.560818788728895,126.968225883547007,충정로(경기대입구)역,361.791645235535782,"217",2022/02/12,1196.000000000000000,14,4,17,0,120,35,90,8
브라운스톤(355-0),117.742000000000004,"202202","12",65000.000000000000000,"90","33",37.560818788728895,126.968225883547007,충정로(경기대입구)역,361.791645235535782,"217",2022/02/12,1196.000000000000000,14,4,17,0,120,35,90,8
롯데캐슬,59.909999999999997,"202202","12",5000.000000000000000,"160","26",37.570810546469922,127.021463886655994,신설동역,533.615752338311040,"40",2022/02/12,1196.000000000000000,3,1,1,3,21,7,4,23
약수하이츠,57.630000000000003,"202202","12",5000.000000000000000,"116","11",37.555191599093398,127.016359379416997,신금호역,358.131262265615703,"4",2022/02/12,1196.000000000000000,7,3,9,0,47,17,24,13
현대,66.599999999999994,"202202","12",20000.000000000000000,"100","14",37.560504309545294,127.022970538039999,신당역,642.530414495426839,"81",2022/02/12,1196.000000000000000,3,0,1,0,27,9,13,16
충무로엘크루메크로시티2,22.750000000000000,"202202","12",1000.000000000000000,"73","7",37.563394598725097,126.999994227545997,을지로4가역,403.946236658600981,"207",2022/02/12,1196.000000000000000,22,5,8,2,101,37,51,31
남산타운,59.939999999999998,"202202","12",9000.000000000000000,"96","17",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/02/12,1196.000000000000000,10,1,0,1,30,13,28,6
남산센트럴자이,82.412999999999982,"202202","12",50000.000000000000000,"110","12",37.562514395202001,126.997824376224003,충무로역,352.701328625566475,"229",2022/02/12,1196.000000000000000,16,6,13,2,104,36,55,33
청구e편한세상,84.959999999999980,"202202","12",50000.000000000000000,"100","11",37.559960159625398,127.015451019186003,청구역,148.070576151498386,"96",2022/02/12,1196.000000000000000,4,1,1,0,63,20,29,31
서울역한라비발디센트럴,71.983199999999997,"202202","12",40000.000000000000000,"76","5",37.554573582865707,126.965847056195997,서울역,376.530345681330573,"89",2022/02/12,1196.000000000000000,2,2,5,0,67,24,65,4
(73-1),19.500000000000000,"202202","12",500.000000000000000,"50","7",37.569801530162707,127.019329304009005,신당역,462.565516355544617,"106",2022/02/12,1196.000000000000000,4,1,1,4,27,7,5,23
서울역한라비발디센트럴,84.977400000000003,"202202","12",55000.000000000000000,"49","6",37.554573582865707,126.965847056195997,서울역,376.530345681330573,"89",2022/02/12,1196.000000000000000,2,2,5,0,67,24,65,4
한진해모로,27.270000000000000,"202202","14",866.000000000000000,"12","3",37.563728411463899,127.025710739466007,상왕십리역,329.285131747168009,"1",2022/02/14,1199.599999999999909,3,0,0,0,18,7,4,16
남산센트럴자이,80.472999999999999,"202202","14",5000.000000000000000,"300","11",37.562514395202001,126.997824376224003,충무로역,352.701328625566475,"229",2022/02/14,1199.599999999999909,16,6,13,2,104,36,55,33
황학아크로타워,134.300999999999988,"202202","14",3000.000000000000000,"305","11",37.566041979850297,127.021721835240996,신당역,191.492344759913408,"76",2022/02/14,1199.599999999999909,10,2,0,1,24,8,5,23
파크원빌,13.510000000000000,"202202","14",1000.000000000000000,"60","4",37.560367072421002,127.004543530031015,동대입구역,173.348720843567094,"123",2022/02/14,1199.599999999999909,16,6,13,5,87,29,50,29
